ID_Cliente,Data_Aquisicao,Canal_Aquisicao,Campanha_Aquisicao,Segmento,Regiao,Total_Pedidos,LTV,Status,Cohort
109362,2024-11-11,Meta Ads,Performance_Shopping,SMB,RS,2,377.34,active,2024-11
109363,2024-11-11,Meta Ads,Performance_Shopping,SMB,SP,1,297.74,active,2024-11
109364,2024-11-11,Meta Ads,Performance_Shopping,Mid-Market,BA,1,275.07,active,2024-11
109365,2024-11-11,Meta Ads,Performance_Shopping,SMB,SP,1,247.18,active,2024-11
109366,2024-11-11,Meta Ads,Performance_Shopping,SMB,SP,1,102.12,active,2024-11
109367,2024-11-11,Meta Ads,Performance_Shopping,SMB,PR,1,336.96,active,2024-11
109368,2024-11-11,Meta Ads,Performance_Shopping,SMB,PR,1,101.29,active,2024-11
109369,2024-11-11,Meta Ads,Performance_Shopping,SMB,SP,1,114.46,active,2024-11
109370,2024-11-11,Meta Ads,Performance_Shopping,SMB,SP,1,374.23,active,2024-11
109371,2024-11-11,Meta Ads,Performance_Shopping,Mid-Market,SP,1,1227.2,active,2024-11
109372,2024-11-11,Meta Ads,Performance_Shopping,Enterprise,PR,1,775.18,active,2024-11
109373,2024-11-11,Meta Ads,Performance_Shopping,SMB,MG,1,99.03,active,2024-11
109374,2024-11-11,Meta Ads,Performance_Shopping,Mid-Market,SP,1,373.69,active,2024-11
109375,2024-11-11,Meta Ads,Performance_Shopping,Mid-Market,SP,1,308.1,active,2024-11
109376,2024-11-11,Meta Ads,Remarketing_Display,Mid-Market,RS,1,290.9,active,2024-11
109377,2024-11-11,Meta Ads,Remarketing_Display,Enterprise,CE,1,675.21,active,2024-11
109378,2024-11-11,Meta Ads,Remarketing_Display,SMB,MG,1,97.96,active,2024-11
109379,2024-11-11,Meta Ads,Remarketing_Display,SMB,SP,1,134.93,active,2024-11
109380,2024-11-11,Meta Ads,Remarketing_Display,SMB,CE,1,134.5,active,2024-11
109381,2024-11-11,Meta Ads,Remarketing_Display,SMB,SC,1,257.96,active,2024-11
109382,2024-11-11,Meta Ads,Remarketing_Display,Mid-Market,PR,1,386.27,active,2024-11
109383,2024-11-11,Meta Ads,Video_Awareness_Amplo,SMB,SP,1,110.28,active,2024-11
109384,2024-11-11,Meta Ads,Video_Awareness_Amplo,SMB,PE,1,208.76,active,2024-11
109385,2024-11-11,Meta Ads,Video_Awareness_Amplo,Enterprise,SC,1,668.57,active,2024-11
109386,2024-11-11,Meta Ads,Video_Awareness_Amplo,SMB,SP,2,349.18,active,2024-11
109387,2024-11-11,TikTok Ads,Display_Generico,SMB,SP,1,134.28,active,2024-11
109388,2024-11-11,TikTok Ads,Display_Generico,Enterprise,MG,1,710.87,active,2024-11
109389,2024-11-11,TikTok Ads,Display_Generico,SMB,PR,1,90.89,active,2024-11
109390,2024-11-11,TikTok Ads,Display_Generico,SMB,ES,1,242.16,active,2024-11
109391,2024-11-11,TikTok Ads,Display_Generico,SMB,SP,1,213.18,active,2024-11
109392,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,SP,1,1302.74,active,2024-11
109393,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,249.94,active,2024-11
109394,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,PR,1,351.52,active,2024-11
109395,2024-11-11,TikTok Ads,Lead_Generation,SMB,RS,1,252.68,active,2024-11
109396,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,386.81,active,2024-11
109397,2024-11-11,TikTok Ads,Lead_Generation,SMB,RJ,1,117.63,active,2024-11
109398,2024-11-11,TikTok Ads,Lead_Generation,Enterprise,SC,1,1020.03,active,2024-11
109399,2024-11-11,TikTok Ads,Lead_Generation,SMB,CE,2,408.72,churned,2024-11
109400,2024-11-11,TikTok Ads,Lead_Generation,SMB,MG,1,369.11,active,2024-11
109401,2024-11-11,TikTok Ads,Lead_Generation,SMB,RJ,1,81.05,active,2024-11
109402,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,MG,1,260.72,active,2024-11
109403,2024-11-11,TikTok Ads,Lead_Generation,SMB,GO,1,83.98,active,2024-11
109404,2024-11-11,TikTok Ads,Lead_Generation,SMB,SC,1,107.87,active,2024-11
109405,2024-11-11,TikTok Ads,Lead_Generation,SMB,PE,1,353.42,churned,2024-11
109406,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,209.77,churned,2024-11
109407,2024-11-11,TikTok Ads,Lead_Generation,Enterprise,PR,1,1207.12,active,2024-11
109408,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,SP,1,281.58,active,2024-11
109409,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,89.78,active,2024-11
109410,2024-11-11,TikTok Ads,Lead_Generation,SMB,PR,1,101.33,active,2024-11
109411,2024-11-11,TikTok Ads,Lead_Generation,SMB,BA,2,411.56,churned,2024-11
109412,2024-11-11,TikTok Ads,Lead_Generation,SMB,GO,1,88.92,active,2024-11
109413,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,SP,1,320.86,active,2024-11
109414,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,89.46,active,2024-11
109415,2024-11-11,TikTok Ads,Lead_Generation,SMB,MG,1,258.72,active,2024-11
109416,2024-11-11,TikTok Ads,Lead_Generation,SMB,GO,1,290.84,active,2024-11
109417,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,MG,1,1158.72,active,2024-11
109418,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,SP,1,318.91,active,2024-11
109419,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,95.46,active,2024-11
109420,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,205.94,active,2024-11
109421,2024-11-11,TikTok Ads,Lead_Generation,Mid-Market,RJ,1,295.96,active,2024-11
109422,2024-11-11,TikTok Ads,Lead_Generation,SMB,RS,1,338.06,active,2024-11
109423,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,99.74,active,2024-11
109424,2024-11-11,TikTok Ads,Lead_Generation,SMB,SP,1,292.91,active,2024-11
109425,2024-11-11,TikTok Ads,Performance_Search,SMB,PE,1,216.43,active,2024-11
109426,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,MG,1,238.63,active,2024-11
109427,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,DF,1,322.66,active,2024-11
109428,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,100.81,active,2024-11
109429,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,129.24,active,2024-11
109430,2024-11-11,TikTok Ads,Performance_Search,SMB,RS,1,132.74,active,2024-11
109431,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,SP,1,1041.0,active,2024-11
109432,2024-11-11,TikTok Ads,Performance_Search,SMB,RJ,2,229.29,active,2024-11
109433,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,285.73,active,2024-11
109434,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,242.67,active,2024-11
109435,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,101.87,active,2024-11
109436,2024-11-11,TikTok Ads,Performance_Search,SMB,MG,1,112.75,active,2024-11
109437,2024-11-11,TikTok Ads,Performance_Search,SMB,CE,1,203.27,active,2024-11
109438,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,SC,1,288.74,active,2024-11
109439,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,MG,1,890.67,active,2024-11
109440,2024-11-11,TikTok Ads,Performance_Search,SMB,RJ,1,119.74,active,2024-11
109441,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,SP,1,363.97,active,2024-11
109442,2024-11-11,TikTok Ads,Performance_Search,SMB,SC,1,99.57,active,2024-11
109443,2024-11-11,TikTok Ads,Performance_Search,SMB,RJ,1,374.03,active,2024-11
109444,2024-11-11,TikTok Ads,Performance_Search,Enterprise,BA,1,1393.5,active,2024-11
109445,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,260.86,active,2024-11
109446,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,CE,1,366.65,active,2024-11
109447,2024-11-11,TikTok Ads,Performance_Search,SMB,RJ,1,132.44,active,2024-11
109448,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,326.25,active,2024-11
109449,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,GO,1,259.05,active,2024-11
109450,2024-11-11,TikTok Ads,Performance_Search,SMB,SP,1,99.15,active,2024-11
109451,2024-11-11,TikTok Ads,Performance_Search,SMB,RS,1,117.97,churned,2024-11
109452,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,PR,1,268.91,churned,2024-11
109453,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,SP,1,338.99,active,2024-11
109454,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,RS,1,245.53,active,2024-11
109455,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,SP,1,202.15,active,2024-11
109456,2024-11-11,TikTok Ads,Performance_Search,Mid-Market,PE,1,285.47,active,2024-11
109457,2024-11-11,TikTok Ads,Performance_Search,SMB,GO,1,106.34,active,2024-11
109458,2024-11-11,TikTok Ads,Performance_Search,SMB,RS,1,114.3,active,2024-11
109459,2024-11-11,TikTok Ads,Performance_Search,Enterprise,MG,1,1452.76,active,2024-11
109460,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SP,1,117.04,active,2024-11
109461,2024-11-11,TikTok Ads,Performance_Shopping,SMB,PR,1,114.23,active,2024-11
109462,2024-11-11,TikTok Ads,Performance_Shopping,SMB,BA,1,95.06,active,2024-11
109463,2024-11-11,TikTok Ads,Performance_Shopping,SMB,PR,1,130.75,active,2024-11
109464,2024-11-11,TikTok Ads,Performance_Shopping,SMB,RJ,1,148.71,active,2024-11
109465,2024-11-11,TikTok Ads,Performance_Shopping,SMB,RS,1,258.32,active,2024-11
109466,2024-11-11,TikTok Ads,Performance_Shopping,SMB,MG,1,81.44,active,2024-11
109467,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,1092.25,churned,2024-11
109468,2024-11-11,TikTok Ads,Performance_Shopping,SMB,PE,1,104.23,active,2024-11
109469,2024-11-11,TikTok Ads,Performance_Shopping,SMB,PR,1,113.25,active,2024-11
109470,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SC,1,104.75,active,2024-11
109471,2024-11-11,TikTok Ads,Performance_Shopping,SMB,MG,1,146.19,active,2024-11
109472,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,285.33,active,2024-11
109473,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,289.54,active,2024-11
109474,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SC,1,371.24,active,2024-11
109475,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SC,1,304.84,active,2024-11
109476,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,BA,1,287.15,active,2024-11
109477,2024-11-11,TikTok Ads,Performance_Shopping,SMB,RJ,1,95.68,active,2024-11
109478,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SP,1,90.84,active,2024-11
109479,2024-11-11,TikTok Ads,Performance_Shopping,SMB,DF,1,119.52,active,2024-11
109480,2024-11-11,TikTok Ads,Performance_Shopping,SMB,BA,1,87.18,active,2024-11
109481,2024-11-11,TikTok Ads,Performance_Shopping,SMB,RJ,1,266.14,active,2024-11
109482,2024-11-11,TikTok Ads,Performance_Shopping,SMB,PR,1,268.86,active,2024-11
109483,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,BA,1,988.89,active,2024-11
109484,2024-11-11,TikTok Ads,Performance_Shopping,SMB,RS,1,315.7,active,2024-11
109485,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SP,1,102.99,active,2024-11
109486,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SP,1,130.7,active,2024-11
109487,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,MG,1,276.85,active,2024-11
109488,2024-11-11,TikTok Ads,Performance_Shopping,SMB,ES,1,124.74,churned,2024-11
109489,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,PE,1,715.09,active,2024-11
109490,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,MG,1,599.8,active,2024-11
109491,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SP,1,231.3,active,2024-11
109492,2024-11-11,TikTok Ads,Performance_Shopping,SMB,SP,1,386.31,active,2024-11
109493,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,CE,1,364.65,active,2024-11
109494,2024-11-11,TikTok Ads,Performance_Shopping,SMB,DF,1,274.51,active,2024-11
109495,2024-11-11,TikTok Ads,Performance_Shopping,SMB,MG,1,200.02,active,2024-11
109496,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,RJ,1,224.56,active,2024-11
109497,2024-11-11,TikTok Ads,Performance_Shopping,SMB,MG,2,422.99,active,2024-11
109498,2024-11-11,TikTok Ads,Performance_Shopping,Mid-Market,PR,1,1135.45,active,2024-11
109499,2024-11-11,TikTok Ads,Performance_Shopping,SMB,PE,1,90.02,active,2024-11
109500,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,MG,1,366.77,active,2024-11
109501,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,RJ,1,1036.93,active,2024-11
109502,2024-11-11,TikTok Ads,Remarketing_Display,Enterprise,BA,1,953.13,active,2024-11
109503,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,PE,1,1108.61,active,2024-11
109504,2024-11-11,TikTok Ads,Remarketing_Display,SMB,RJ,1,86.61,churned,2024-11
109505,2024-11-11,TikTok Ads,Remarketing_Display,SMB,RJ,1,102.32,active,2024-11
109506,2024-11-11,TikTok Ads,Remarketing_Display,SMB,CE,1,81.29,active,2024-11
109507,2024-11-11,TikTok Ads,Remarketing_Display,SMB,SP,1,87.22,active,2024-11
109508,2024-11-11,TikTok Ads,Remarketing_Display,Enterprise,BA,2,1723.26,active,2024-11
109509,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,SP,1,284.23,active,2024-11
109510,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,MG,1,1074.01,churned,2024-11
109511,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,SP,2,968.38,active,2024-11
109512,2024-11-11,TikTok Ads,Remarketing_Display,SMB,RJ,1,320.45,active,2024-11
109513,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,SP,1,759.05,active,2024-11
109514,2024-11-11,TikTok Ads,Remarketing_Display,Enterprise,SC,1,1076.33,active,2024-11
109515,2024-11-11,TikTok Ads,Remarketing_Display,SMB,DF,1,386.54,active,2024-11
109516,2024-11-11,TikTok Ads,Remarketing_Display,Mid-Market,RS,1,272.88,active,2024-11
109517,2024-11-11,TikTok Ads,Remarketing_Display,SMB,RJ,1,267.49,active,2024-11
109518,2024-11-11,TikTok Ads,Remarketing_Display,SMB,BA,1,222.95,active,2024-11
109519,2024-11-11,TikTok Ads,Remarketing_Display,SMB,MG,1,367.48,active,2024-11
109520,2024-11-11,TikTok Ads,Remarketing_Display,SMB,PE,1,94.62,active,2024-11
109521,2024-11-11,TikTok Ads,Remarketing_Display,SMB,MG,1,134.11,active,2024-11
109522,2024-11-11,TikTok Ads,Remarketing_Display,SMB,CE,1,393.71,active,2024-11
109523,2024-11-11,TikTok Ads,Remarketing_Display,SMB,SP,1,92.73,active,2024-11
109524,2024-11-11,TikTok Ads,Remarketing_Display,SMB,PR,1,117.85,active,2024-11
109525,2024-11-11,TikTok Ads,Remarketing_Display,SMB,MG,1,89.91,churned,2024-11
109526,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Mid-Market,SP,1,1461.05,active,2024-11
109527,2024-11-11,TikTok Ads,Video_Awareness_Amplo,SMB,RJ,1,369.57,churned,2024-11
109528,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RS,1,1375.1,active,2024-11
109529,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Mid-Market,SP,2,456.59,churned,2024-11
109530,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Enterprise,RS,1,828.66,active,2024-11
109531,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RJ,1,369.22,active,2024-11
109532,2024-11-11,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,311.43,active,2024-11
109533,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Enterprise,SP,1,925.34,active,2024-11
109534,2024-11-11,TikTok Ads,Video_Awareness_Amplo,SMB,SC,1,108.26,active,2024-11
109535,2024-11-11,TikTok Ads,Video_Awareness_Amplo,SMB,RJ,1,93.93,active,2024-11
109536,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RJ,1,787.88,active,2024-11
109537,2024-11-11,TikTok Ads,Video_Awareness_Amplo,Mid-Market,SP,1,247.05,active,2024-11
109538,2024-11-12,Google Ads,Display_Generico,SMB,CE,1,82.27,active,2024-11
109539,2024-11-12,Google Ads,Display_Generico,SMB,SP,1,240.04,active,2024-11
109540,2024-11-12,Google Ads,Lead_Generation,Enterprise,PR,1,960.06,active,2024-11
109541,2024-11-12,Google Ads,Lead_Generation,SMB,SP,1,127.99,active,2024-11
109542,2024-11-12,Google Ads,Lead_Generation,Enterprise,PE,1,1060.08,active,2024-11
109543,2024-11-12,Google Ads,Lead_Generation,Mid-Market,PR,1,367.93,active,2024-11
109544,2024-11-12,Google Ads,Lead_Generation,SMB,MG,1,134.17,active,2024-11
109545,2024-11-12,Google Ads,Lead_Generation,SMB,RS,1,137.08,active,2024-11
109546,2024-11-12,Google Ads,Lead_Generation,Mid-Market,PR,1,260.8,active,2024-11
109547,2024-11-12,Google Ads,Lead_Generation,SMB,RS,1,79.71,active,2024-11
109548,2024-11-12,Google Ads,Lead_Generation,SMB,RJ,1,282.93,active,2024-11
109549,2024-11-12,Google Ads,Lead_Generation,Mid-Market,PE,1,216.4,active,2024-11
109550,2024-11-12,Google Ads,Lead_Generation,SMB,RS,1,96.89,active,2024-11
109551,2024-11-12,Google Ads,Lead_Generation,Mid-Market,SC,1,291.58,active,2024-11
109552,2024-11-12,Google Ads,Lead_Generation,SMB,PE,1,91.77,active,2024-11
109553,2024-11-12,Google Ads,Lead_Generation,Mid-Market,SP,1,215.91,active,2024-11
109554,2024-11-12,Google Ads,Lead_Generation,SMB,SP,1,325.15,active,2024-11
109555,2024-11-12,Google Ads,Lead_Generation,Mid-Market,ES,2,1044.43,churned,2024-11
109556,2024-11-12,Google Ads,Lead_Generation,Mid-Market,SP,1,267.53,churned,2024-11
109557,2024-11-12,Google Ads,Lead_Generation,Mid-Market,SP,1,382.39,active,2024-11
109558,2024-11-12,Google Ads,Lead_Generation,Mid-Market,MG,1,276.93,active,2024-11
109559,2024-11-12,Google Ads,Performance_Search,Mid-Market,PE,1,1058.55,active,2024-11
109560,2024-11-12,Google Ads,Performance_Search,SMB,PR,1,212.62,active,2024-11
109561,2024-11-12,Google Ads,Performance_Search,SMB,SP,1,89.62,active,2024-11
109562,2024-11-12,Google Ads,Performance_Search,SMB,SP,1,127.02,active,2024-11
109563,2024-11-12,Google Ads,Performance_Search,SMB,CE,1,119.59,active,2024-11
109564,2024-11-12,Google Ads,Performance_Search,Mid-Market,PR,1,229.1,active,2024-11
109565,2024-11-12,Google Ads,Performance_Search,SMB,MG,1,356.74,churned,2024-11
109566,2024-11-12,Google Ads,Performance_Search,Mid-Market,MG,1,284.42,active,2024-11
109567,2024-11-12,Google Ads,Performance_Search,SMB,MG,2,405.74,active,2024-11
109568,2024-11-12,Google Ads,Performance_Search,SMB,RJ,1,90.67,active,2024-11
109569,2024-11-12,Google Ads,Performance_Search,Mid-Market,CE,1,798.82,active,2024-11
109570,2024-11-12,Google Ads,Performance_Search,SMB,RS,1,88.78,active,2024-11
109571,2024-11-12,Google Ads,Performance_Search,Mid-Market,PE,2,1652.36,active,2024-11
109572,2024-11-12,Google Ads,Performance_Search,Mid-Market,GO,1,262.32,active,2024-11
109573,2024-11-12,Google Ads,Performance_Search,SMB,SP,2,643.05,active,2024-11
109574,2024-11-12,Google Ads,Performance_Shopping,Enterprise,PR,1,660.03,active,2024-11
109575,2024-11-12,Google Ads,Performance_Shopping,SMB,RJ,1,279.01,active,2024-11
109576,2024-11-12,Google Ads,Performance_Shopping,Mid-Market,GO,1,1242.54,active,2024-11
109577,2024-11-12,Google Ads,Performance_Shopping,SMB,CE,1,107.34,active,2024-11
109578,2024-11-12,Google Ads,Performance_Shopping,SMB,SP,1,137.47,active,2024-11
109579,2024-11-12,Google Ads,Performance_Shopping,SMB,SP,1,230.23,active,2024-11
109580,2024-11-12,Google Ads,Performance_Shopping,SMB,CE,1,126.4,active,2024-11
109581,2024-11-12,Google Ads,Performance_Shopping,SMB,PR,1,81.8,active,2024-11
109582,2024-11-12,Google Ads,Remarketing_Display,SMB,CE,1,87.46,active,2024-11
109583,2024-11-12,Google Ads,Remarketing_Display,SMB,SP,1,122.09,active,2024-11
109584,2024-11-12,Google Ads,Remarketing_Display,SMB,RJ,1,258.19,active,2024-11
109585,2024-11-12,Google Ads,Remarketing_Display,SMB,MG,1,104.55,active,2024-11
109586,2024-11-12,Google Ads,Remarketing_Display,SMB,PR,1,278.75,active,2024-11
109587,2024-11-12,Google Ads,Remarketing_Display,Enterprise,SP,1,1083.96,active,2024-11
109588,2024-11-12,Google Ads,Video_Awareness_Amplo,Mid-Market,MG,1,223.2,active,2024-11
109589,2024-11-12,Google Ads,Video_Awareness_Amplo,Mid-Market,BA,1,316.71,active,2024-11
109590,2024-11-12,Google Ads,Video_Awareness_Amplo,SMB,SP,1,351.9,active,2024-11
109591,2024-11-12,Meta Ads,Display_Generico,Mid-Market,RS,1,391.54,active,2024-11
109592,2024-11-12,Meta Ads,Display_Generico,SMB,PR,1,134.2,active,2024-11
109593,2024-11-12,Meta Ads,Lead_Generation,SMB,SP,1,318.14,active,2024-11
109594,2024-11-12,Meta Ads,Lead_Generation,Enterprise,DF,1,1053.96,active,2024-11
109595,2024-11-12,Meta Ads,Lead_Generation,SMB,MG,1,359.7,active,2024-11
109596,2024-11-12,Meta Ads,Lead_Generation,Mid-Market,MG,1,272.28,active,2024-11
109597,2024-11-12,Meta Ads,Lead_Generation,SMB,SP,2,342.57,active,2024-11
109598,2024-11-12,Meta Ads,Lead_Generation,SMB,MG,1,146.85,active,2024-11
109599,2024-11-12,Meta Ads,Lead_Generation,Mid-Market,SP,1,624.79,active,2024-11
109600,2024-11-12,Meta Ads,Lead_Generation,SMB,SP,1,245.41,active,2024-11
109601,2024-11-12,Meta Ads,Lead_Generation,Mid-Market,CE,2,583.8,active,2024-11
109602,2024-11-12,Meta Ads,Lead_Generation,Enterprise,SP,1,1182.39,active,2024-11
109603,2024-11-12,Meta Ads,Lead_Generation,Mid-Market,GO,1,773.27,active,2024-11
109604,2024-11-12,Meta Ads,Lead_Generation,Mid-Market,ES,1,240.34,active,2024-11
109605,2024-11-12,Meta Ads,Lead_Generation,SMB,RJ,1,357.91,churned,2024-11
109606,2024-11-12,Meta Ads,Lead_Generation,Mid-Market,ES,1,672.8,active,2024-11
109607,2024-11-12,Meta Ads,Lead_Generation,SMB,PR,1,84.91,churned,2024-11
109608,2024-11-12,Meta Ads,Performance_Search,SMB,SP,1,110.64,active,2024-11
109609,2024-11-12,Meta Ads,Performance_Search,SMB,MG,2,507.48,active,2024-11
109610,2024-11-12,Meta Ads,Performance_Search,SMB,MG,1,329.13,active,2024-11
109611,2024-11-12,Meta Ads,Performance_Search,SMB,SP,1,301.75,active,2024-11
109612,2024-11-12,Meta Ads,Performance_Search,SMB,GO,1,137.72,active,2024-11
109613,2024-11-12,Meta Ads,Performance_Search,Mid-Market,SP,1,284.21,active,2024-11
109614,2024-11-12,Meta Ads,Performance_Search,SMB,SP,1,81.76,active,2024-11
109615,2024-11-12,Meta Ads,Performance_Search,SMB,DF,1,259.5,active,2024-11
109616,2024-11-12,Meta Ads,Performance_Search,Enterprise,GO,1,964.24,churned,2024-11
109617,2024-11-12,Meta Ads,Performance_Search,SMB,CE,1,111.4,active,2024-11
109618,2024-11-12,Meta Ads,Performance_Search,SMB,SP,2,513.06,active,2024-11
109619,2024-11-12,Meta Ads,Performance_Search,Mid-Market,RJ,1,934.87,active,2024-11
