Data,Canal,Campanha,Investimento,Impressoes,Cliques,Conversoes,Pedidos,Receita,Novos_Clientes
2024-09-14,Meta Ads,Performance_Search,790.26,1225,408,77,19.0,8557.16,10.0
2024-09-14,Meta Ads,Performance_Shopping,456.42,774,247,43,19.0,8355.55,10.0
2024-09-14,Meta Ads,Remarketing_Display,197.27,4876,118,25,10.0,5035.29,8.0
2024-09-14,Meta Ads,Video_Awareness_Amplo,1274.31,29921,742,24,5.0,1294.22,0.0
2024-09-14,TikTok Ads,Display_Generico,1248.33,32232,1143,37,9.0,1768.4099999999999,8.0
2024-09-14,TikTok Ads,Lead_Generation,723.12,1493,548,108,20.0,7714.4800000000005,15.0
2024-09-14,TikTok Ads,Performance_Search,597.75,1278,497,109,43.0,17349.67,27.0
2024-09-14,TikTok Ads,Performance_Shopping,372.18,883,315,69,23.0,6482.37,17.0
2024-09-14,TikTok Ads,Remarketing_Display,296.12,10250,255,65,18.0,7131.4,14.0
2024-09-14,TikTok Ads,Video_Awareness_Amplo,1308.67,39809,1082,52,20.0,10426.52,12.0
2024-09-15,Google Ads,Display_Generico,1147.53,18120,455,13,1.0,100.06,1.0
2024-09-15,Google Ads,Lead_Generation,600.73,677,252,39,15.0,7755.1,12.0
2024-09-15,Google Ads,Performance_Search,484.42,550,180,40,14.0,7454.639999999999,10.0
2024-09-15,Google Ads,Performance_Shopping,573.85,637,209,38,4.0,1484.26,2.0
2024-09-15,Google Ads,Remarketing_Display,290.98,4108,106,25,4.0,2606.89,4.0
2024-09-15,Google Ads,Video_Awareness_Amplo,1225.26,20828,495,17,2.0,1325.79,0.0
2024-09-15,Meta Ads,Display_Generico,1014.61,17073,521,15,5.0,2523.03,3.0
2024-09-15,Meta Ads,Lead_Generation,762.32,1229,389,57,15.0,6424.56,8.0
2024-09-15,Meta Ads,Performance_Search,768.96,1271,442,89,22.0,8941.22,11.0
2024-09-15,Meta Ads,Performance_Shopping,587.16,1014,322,59,14.0,5820.3,9.0
2024-09-15,Meta Ads,Remarketing_Display,258.73,5865,156,35,10.0,2483.59,5.0
2024-09-15,Meta Ads,Video_Awareness_Amplo,852.46,20443,473,16,1.0,351.68,1.0
2024-09-15,TikTok Ads,Display_Generico,755.58,22488,579,18,8.0,2750.9700000000003,5.0
2024-09-15,TikTok Ads,Lead_Generation,438.8,855,352,61,39.0,15759.17,26.0
2024-09-15,TikTok Ads,Performance_Search,371.77,892,332,78,35.0,12670.85,21.0
2024-09-15,TikTok Ads,Performance_Shopping,503.34,1110,443,88,37.0,18517.89,28.0
2024-09-15,TikTok Ads,Remarketing_Display,302.83,7601,259,66,19.0,7136.37,16.0
2024-09-15,TikTok Ads,Video_Awareness_Amplo,1287.09,35488,1011,48,12.0,5930.7300000000005,9.0
2024-09-16,Google Ads,Display_Generico,1598.01,25758,657,19,3.0,1973.54,2.0
2024-09-16,Google Ads,Lead_Generation,1247.47,1306,463,75,17.0,5360.26,11.0
2024-09-16,Google Ads,Performance_Search,1011.23,1213,442,97,12.0,4774.57,9.0
2024-09-16,Google Ads,Performance_Shopping,1014.95,1133,369,72,12.0,5077.3099999999995,9.0
2024-09-16,Google Ads,Remarketing_Display,398.24,5502,166,42,6.0,1789.96,4.0
2024-09-16,Google Ads,Video_Awareness_Amplo,1720.66,20429,676,25,2.0,453.43999999999994,2.0
2024-09-16,Meta Ads,Display_Generico,1626.91,32336,932,27,6.0,3848.84,4.0
2024-09-16,Meta Ads,Lead_Generation,740.46,1361,434,64,8.0,2306.44,3.0
2024-09-16,Meta Ads,Performance_Search,850.95,1400,457,81,27.0,10760.73,16.0
2024-09-16,Meta Ads,Performance_Shopping,801.76,1369,468,85,18.0,5876.75,14.0
2024-09-16,Meta Ads,Remarketing_Display,350.5,9344,211,44,8.0,3115.52,3.0
2024-09-16,Meta Ads,Video_Awareness_Amplo,1477.94,39331,902,29,6.0,1338.54,5.0
2024-09-16,TikTok Ads,Display_Generico,2013.48,51257,1813,56,4.0,854.26,0.0
2024-09-16,TikTok Ads,Lead_Generation,677.05,1499,561,115,24.0,12230.119999999999,15.0
2024-09-16,TikTok Ads,Performance_Search,828.36,1756,670,153,36.0,13853.16,23.0
2024-09-16,TikTok Ads,Performance_Shopping,1174.39,2938,1056,228,31.0,9991.85,22.0
2024-09-16,TikTok Ads,Remarketing_Display,326.84,7237,262,76,19.0,6538.639999999999,10.0
2024-09-16,TikTok Ads,Video_Awareness_Amplo,1397.24,43117,1199,56,13.0,4091.61,9.0
2024-09-17,Google Ads,Display_Generico,1387.98,23674,577,18,5.0,3896.48,4.0
2024-09-17,Google Ads,Lead_Generation,1335.18,1724,585,98,19.0,8103.150000000001,10.0
2024-09-17,Google Ads,Performance_Search,816.21,798,307,72,16.0,4098.18,10.0
2024-09-17,Google Ads,Performance_Shopping,829.49,902,318,63,16.0,6486.72,13.0
2024-09-17,Google Ads,Remarketing_Display,314.8,3927,122,32,12.0,2476.01,8.0
2024-09-17,Google Ads,Video_Awareness_Amplo,1959.66,35425,855,32,3.0,476.63,1.0
2024-09-17,Meta Ads,Display_Generico,1880.5,44916,1044,28,3.0,458.79999999999995,2.0
2024-09-17,Meta Ads,Lead_Generation,736.61,1178,388,60,13.0,4396.09,8.0
2024-09-17,Meta Ads,Performance_Search,962.86,1726,505,102,23.0,11588.26,15.0
2024-09-17,Meta Ads,Performance_Shopping,668.31,981,339,63,21.0,9527.12,13.0
2024-09-17,Meta Ads,Remarketing_Display,301.98,7577,168,38,9.0,4370.59,5.0
2024-09-17,Meta Ads,Video_Awareness_Amplo,2006.47,40553,1092,42,4.0,1901.02,1.0
2024-09-17,TikTok Ads,Display_Generico,1948.39,44028,1521,49,8.0,2930.63,7.0
2024-09-17,TikTok Ads,Lead_Generation,726.73,1791,615,105,32.0,12688.279999999999,23.0
2024-09-17,TikTok Ads,Performance_Search,968.01,2069,733,178,25.0,8320.02,17.0
2024-09-17,TikTok Ads,Performance_Shopping,720.37,1704,605,119,38.0,14829.47,23.0
2024-09-17,TikTok Ads,Remarketing_Display,330.55,10979,285,83,17.0,7458.6,11.0
2024-09-17,TikTok Ads,Video_Awareness_Amplo,1227.23,35001,1109,51,16.0,8959.97,8.0
2024-09-18,Google Ads,Display_Generico,1830.91,25895,679,19,4.0,2461.51,2.0
2024-09-18,Google Ads,Lead_Generation,998.5,1171,382,69,15.0,5842.58,13.0
2024-09-18,Google Ads,Performance_Search,1283.19,1585,535,108,10.0,2672.89,4.0
2024-09-18,Google Ads,Performance_Shopping,1180.24,1416,494,101,14.0,5008.3099999999995,8.0
2024-09-18,Google Ads,Remarketing_Display,478.35,9336,210,55,13.0,4742.38,9.0
2024-09-18,Google Ads,Video_Awareness_Amplo,1236.98,18662,455,16,4.0,636.37,4.0
2024-09-18,Meta Ads,Display_Generico,1223.79,21127,632,18,2.0,1508.8000000000002,1.0
2024-09-18,Meta Ads,Lead_Generation,805.32,1498,478,67,16.0,8396.16,11.0
2024-09-18,Meta Ads,Performance_Search,703.8,1072,370,77,15.0,6393.09,9.0
2024-09-18,Meta Ads,Performance_Shopping,1007.29,1740,509,93,13.0,3378.7200000000003,11.0
2024-09-18,Meta Ads,Remarketing_Display,389.77,10006,218,44,7.0,3310.52,4.0
2024-09-18,Meta Ads,Video_Awareness_Amplo,1742.22,31613,918,34,7.0,3820.87,5.0
2024-09-18,TikTok Ads,Display_Generico,1551.55,43827,1338,45,14.0,6154.7,10.0
2024-09-18,TikTok Ads,Lead_Generation,1043.08,1936,795,134,31.0,12709.130000000001,19.0
2024-09-18,TikTok Ads,Performance_Search,816.47,2027,730,188,30.0,12649.45,19.0
2024-09-18,TikTok Ads,Performance_Shopping,1116.1,2724,938,186,36.0,13960.11,19.0
2024-09-18,TikTok Ads,Remarketing_Display,471.99,13236,392,103,26.0,8944.35,17.0
2024-09-18,TikTok Ads,Video_Awareness_Amplo,1283.13,33624,1012,48,8.0,4752.11,6.0
2024-09-19,Google Ads,Display_Generico,1160.43,17423,426,11,3.0,1586.79,3.0
2024-09-19,Google Ads,Lead_Generation,1053.51,1304,438,72,17.0,6189.43,13.0
2024-09-19,Google Ads,Performance_Search,566.58,663,241,55,18.0,7016.19,14.0
2024-09-19,Google Ads,Performance_Shopping,1022.81,1084,373,69,21.0,7037.26,12.0
2024-09-19,Google Ads,Remarketing_Display,521.56,7852,207,54,6.0,2441.1,4.0
2024-09-19,Google Ads,Video_Awareness_Amplo,1710.25,21335,654,25,7.0,3065.56,4.0
2024-09-19,Meta Ads,Display_Generico,1838.72,45472,1067,30,2.0,621.26,0.0
2024-09-19,Meta Ads,Lead_Generation,891.67,1431,453,69,19.0,5864.15,11.0
2024-09-19,Meta Ads,Performance_Search,1261.26,2195,694,145,14.0,5964.46,10.0
2024-09-19,Meta Ads,Performance_Shopping,745.48,1196,386,71,17.0,6875.780000000001,10.0
2024-09-19,Meta Ads,Remarketing_Display,328.04,6067,167,38,4.0,920.44,3.0
2024-09-19,Meta Ads,Video_Awareness_Amplo,1214.86,23547,633,22,6.0,1882.85,5.0
2024-09-19,TikTok Ads,Display_Generico,1446.49,43278,1102,36,7.0,4730.91,2.0
2024-09-19,TikTok Ads,Lead_Generation,1178.61,2197,917,162,23.0,7956.11,12.0
2024-09-19,TikTok Ads,Performance_Search,733.64,1433,578,139,33.0,14583.18,18.0
2024-09-19,TikTok Ads,Performance_Shopping,864.73,1900,759,163,37.0,13279.4,21.0
2024-09-19,TikTok Ads,Remarketing_Display,329.41,7389,259,64,15.0,8217.75,8.0
2024-09-19,TikTok Ads,Video_Awareness_Amplo,1576.19,45373,1286,61,10.0,3589.73,8.0
2024-09-20,Google Ads,Display_Generico,1460.72,24970,601,19,3.0,1206.0,1.0
2024-09-20,Google Ads,Lead_Generation,1152.45,1328,496,87,14.0,5330.24,11.0
2024-09-20,Google Ads,Performance_Search,767.18,849,297,62,19.0,8411.07,13.0
2024-09-20,Google Ads,Performance_Shopping,700.67,722,256,49,10.0,4243.91,7.0
2024-09-20,Google Ads,Remarketing_Display,486.73,6975,212,49,8.0,2789.41,6.0
2024-09-20,Google Ads,Video_Awareness_Amplo,1205.25,19322,484,21,2.0,508.7,2.0
2024-09-20,Meta Ads,Display_Generico,1540.23,40996,843,20,4.0,1791.6899999999998,3.0
2024-09-20,Meta Ads,Lead_Generation,1196.05,2127,718,111,12.0,3988.71,6.0
2024-09-20,Meta Ads,Performance_Search,1025.81,1850,612,133,23.0,8529.17,15.0
2024-09-20,Meta Ads,Performance_Shopping,1041.53,1900,583,91,11.0,2813.35,7.0
2024-09-20,Meta Ads,Remarketing_Display,335.31,6525,184,44,6.0,4335.3,2.0
2024-09-20,Meta Ads,Video_Awareness_Amplo,1594.45,36330,947,33,8.0,4627.7,5.0
2024-09-20,TikTok Ads,Display_Generico,1827.53,56187,1515,54,6.0,2394.54,2.0
2024-09-20,TikTok Ads,Lead_Generation,988.3,2298,878,170,32.0,10925.3,21.0
2024-09-20,TikTok Ads,Performance_Search,1289.17,2365,985,257,36.0,17293.39,21.0
2024-09-20,TikTok Ads,Performance_Shopping,1353.44,2609,1083,232,46.0,20428.66,29.0
2024-09-20,TikTok Ads,Remarketing_Display,493.92,13611,444,132,12.0,3604.81,8.0
2024-09-20,TikTok Ads,Video_Awareness_Amplo,1831.19,46765,1599,68,11.0,5437.61,8.0
2024-09-21,Google Ads,Display_Generico,867.45,12009,357,11,5.0,1524.0500000000002,3.0
2024-09-21,Google Ads,Lead_Generation,527.77,573,210,33,12.0,6692.33,8.0
2024-09-21,Google Ads,Performance_Search,521.22,515,194,41,15.0,5724.88,10.0
2024-09-21,Google Ads,Performance_Shopping,359.65,404,153,31,6.0,3162.5,4.0
2024-09-21,Google Ads,Remarketing_Display,257.9,4148,107,28,8.0,3285.7400000000002,5.0
2024-09-21,Google Ads,Video_Awareness_Amplo,1049.35,16497,452,16,6.0,2942.5299999999997,4.0
2024-09-21,Meta Ads,Display_Generico,998.89,23047,510,14,7.0,3259.09,6.0
2024-09-21,Meta Ads,Lead_Generation,847.21,1540,462,72,13.0,6393.74,10.0
2024-09-21,Meta Ads,Performance_Search,401.9,627,219,46,29.0,11701.96,17.0
2024-09-21,Meta Ads,Performance_Shopping,767.19,1178,407,73,14.0,3618.85,8.0
2024-09-21,Meta Ads,Remarketing_Display,288.69,7623,164,36,9.0,3468.33,7.0
2024-09-21,Meta Ads,Video_Awareness_Amplo,1133.13,21854,574,22,6.0,3279.53,5.0
2024-09-21,TikTok Ads,Display_Generico,921.67,19584,713,21,12.0,5776.58,5.0
2024-09-21,TikTok Ads,Lead_Generation,495.44,1084,397,74,26.0,8629.5,12.0
2024-09-21,TikTok Ads,Performance_Search,368.06,898,331,82,28.0,11182.83,20.0
2024-09-21,TikTok Ads,Performance_Shopping,593.97,1359,526,111,34.0,16496.45,23.0
2024-09-21,TikTok Ads,Remarketing_Display,270.51,6883,245,68,12.0,2191.2200000000003,8.0
2024-09-21,TikTok Ads,Video_Awareness_Amplo,724.44,20289,639,26,13.0,6272.59,9.0
2024-09-22,Google Ads,Display_Generico,1089.24,13794,412,11,4.0,792.8100000000001,4.0
2024-09-22,Google Ads,Lead_Generation,796.47,1003,347,55,14.0,5050.9,8.0
2024-09-22,Google Ads,Performance_Search,786.89,894,320,69,15.0,5955.48,9.0
2024-09-22,Google Ads,Performance_Shopping,835.79,1005,368,72,20.0,5644.19,11.0
2024-09-22,Google Ads,Remarketing_Display,292.71,5271,119,30,14.0,5249.04,8.0
2024-09-22,Google Ads,Video_Awareness_Amplo,796.58,11526,300,10,2.0,424.34,0.0
2024-09-22,Meta Ads,Display_Generico,722.55,16557,388,10,6.0,2747.03,4.0
2024-09-22,Meta Ads,Lead_Generation,886.8,1531,502,83,16.0,5603.76,9.0
2024-09-22,Meta Ads,Performance_Search,659.1,1126,385,70,24.0,5671.68,17.0
2024-09-22,Meta Ads,Performance_Shopping,586.37,1029,342,59,24.0,7290.79,11.0
2024-09-22,Meta Ads,Remarketing_Display,317.81,8670,178,37,6.0,2389.83,4.0
2024-09-22,Meta Ads,Video_Awareness_Amplo,849.45,18231,443,14,3.0,1033.96,3.0
2024-09-22,TikTok Ads,Display_Generico,1131.01,39501,1012,31,8.0,4878.12,5.0
2024-09-22,TikTok Ads,Lead_Generation,383.22,840,291,50,24.0,10782.74,19.0
2024-09-22,TikTok Ads,Performance_Search,406.46,887,364,86,35.0,14630.51,22.0
2024-09-22,TikTok Ads,Performance_Shopping,842.56,1626,660,132,26.0,9267.83,14.0
2024-09-22,TikTok Ads,Remarketing_Display,225.59,6292,185,50,16.0,4705.57,10.0
2024-09-22,TikTok Ads,Video_Awareness_Amplo,748.26,23753,656,28,9.0,4830.51,8.0
2024-09-23,Google Ads,Display_Generico,1720.16,33614,760,24,0.0,0.0,0.0
2024-09-23,Google Ads,Lead_Generation,845.27,955,308,48,10.0,4621.31,4.0
2024-09-23,Google Ads,Performance_Search,905.31,1016,364,75,8.0,2784.06,7.0
2024-09-23,Google Ads,Performance_Shopping,656.32,678,244,42,5.0,1607.84,5.0
2024-09-23,Google Ads,Remarketing_Display,535.37,8548,206,56,6.0,1372.62,2.0
2024-09-23,Google Ads,Video_Awareness_Amplo,1252.31,17004,462,19,2.0,1758.23,2.0
2024-09-23,Meta Ads,Display_Generico,1152.59,27899,586,17,1.0,243.25,1.0
2024-09-23,Meta Ads,Lead_Generation,1287.34,2003,695,115,33.0,15744.31,22.0
2024-09-23,Meta Ads,Performance_Search,888.15,1589,490,100,18.0,7715.42,11.0
2024-09-23,Meta Ads,Performance_Shopping,806.61,1616,474,73,22.0,9070.07,19.0
2024-09-23,Meta Ads,Remarketing_Display,356.53,8368,189,40,11.0,2761.03,5.0
2024-09-23,Meta Ads,Video_Awareness_Amplo,1614.4,32033,890,34,4.0,2373.61,3.0
2024-09-23,TikTok Ads,Display_Generico,1753.61,51384,1609,55,11.0,5597.4400000000005,7.0
2024-09-23,TikTok Ads,Lead_Generation,1321.7,2496,1008,202,27.0,9834.87,16.0
2024-09-23,TikTok Ads,Performance_Search,1051.33,2536,889,227,29.0,10971.86,22.0
2024-09-23,TikTok Ads,Performance_Shopping,651.07,1358,519,105,35.0,11428.33,23.0
2024-09-23,TikTok Ads,Remarketing_Display,440.35,9702,347,90,25.0,11572.28,17.0
2024-09-23,TikTok Ads,Video_Awareness_Amplo,1991.8,48149,1636,74,12.0,4795.61,8.0
2024-09-24,Google Ads,Display_Generico,1869.38,33989,782,23,5.0,1441.47,3.0
2024-09-24,Google Ads,Lead_Generation,1225.25,1539,486,85,15.0,4987.26,12.0
2024-09-24,Google Ads,Performance_Search,775.98,905,333,69,17.0,5957.28,12.0
2024-09-24,Google Ads,Performance_Shopping,746.4,783,290,56,15.0,6939.360000000001,10.0
2024-09-24,Google Ads,Remarketing_Display,514.6,8641,218,55,9.0,3470.81,5.0
2024-09-24,Google Ads,Video_Awareness_Amplo,1132.28,20354,460,17,4.0,2067.23,2.0
2024-09-24,Meta Ads,Display_Generico,1146.91,26681,698,20,1.0,224.21,0.0
2024-09-24,Meta Ads,Lead_Generation,1230.69,2249,737,122,14.0,6270.77,8.0
2024-09-24,Meta Ads,Performance_Search,864.45,1760,520,109,22.0,6985.69,16.0
2024-09-24,Meta Ads,Performance_Shopping,579.93,911,310,49,11.0,4336.07,10.0
2024-09-24,Meta Ads,Remarketing_Display,326.34,7422,176,39,9.0,2738.8199999999997,3.0
2024-09-24,Meta Ads,Video_Awareness_Amplo,1302.66,34853,749,26,4.0,2764.25,2.0
2024-09-24,TikTok Ads,Display_Generico,1910.76,49353,1764,62,6.0,1000.8,5.0
2024-09-24,TikTok Ads,Lead_Generation,950.49,2274,851,145,31.0,11382.73,21.0
2024-09-24,TikTok Ads,Performance_Search,582.31,1290,496,131,44.0,19730.3,36.0
2024-09-24,TikTok Ads,Performance_Shopping,1216.26,2649,952,182,36.0,15961.789999999999,28.0
2024-09-24,TikTok Ads,Remarketing_Display,437.64,11862,363,92,17.0,5708.16,11.0
2024-09-24,TikTok Ads,Video_Awareness_Amplo,1811.12,55096,1376,62,11.0,2824.12,8.0
2024-09-25,Google Ads,Display_Generico,1532.03,25046,641,20,6.0,2734.54,4.0
2024-09-25,Google Ads,Lead_Generation,1264.95,1329,488,86,8.0,4842.38,5.0
2024-09-25,Google Ads,Performance_Search,1241.58,1505,536,115,15.0,4906.7699999999995,9.0
2024-09-25,Google Ads,Performance_Shopping,902.94,944,333,58,13.0,6784.63,9.0
2024-09-25,Google Ads,Remarketing_Display,528.86,6944,225,61,7.0,2449.33,7.0
2024-09-25,Google Ads,Video_Awareness_Amplo,1690.18,22349,664,28,9.0,5010.9,5.0
2024-09-25,Meta Ads,Display_Generico,1304.36,30154,713,18,7.0,1286.09,4.0
2024-09-25,Meta Ads,Lead_Generation,1303.15,2119,707,114,25.0,8407.06,15.0
2024-09-25,Meta Ads,Performance_Search,1158.89,2242,698,131,20.0,10956.48,12.0
2024-09-25,Meta Ads,Performance_Shopping,986.82,1781,600,94,21.0,8901.539999999999,17.0
2024-09-25,Meta Ads,Remarketing_Display,347.09,8663,182,42,8.0,2816.94,3.0
2024-09-25,Meta Ads,Video_Awareness_Amplo,1275.89,24322,696,26,4.0,2047.84,3.0
2024-09-25,TikTok Ads,Display_Generico,1745.57,46865,1426,51,12.0,5849.35,8.0
2024-09-25,TikTok Ads,Lead_Generation,1284.66,3273,1132,221,33.0,11145.12,20.0
2024-09-25,TikTok Ads,Performance_Search,897.01,1945,767,196,31.0,13124.97,20.0
2024-09-25,TikTok Ads,Performance_Shopping,753.47,1709,654,135,36.0,11747.63,27.0
2024-09-25,TikTok Ads,Remarketing_Display,465.68,15071,387,99,20.0,8246.97,9.0
2024-09-25,TikTok Ads,Video_Awareness_Amplo,1206.5,32169,1003,39,13.0,5596.78,11.0
2024-09-26,Google Ads,Display_Generico,1330.44,15365,512,16,0.0,0.0,0.0
2024-09-26,Google Ads,Lead_Generation,701.52,780,263,45,13.0,6499.969999999999,7.0
2024-09-26,Google Ads,Performance_Search,883.42,959,334,78,17.0,6977.19,7.0
2024-09-26,Google Ads,Performance_Shopping,1074.09,1096,407,80,10.0,4427.33,8.0
2024-09-26,Google Ads,Remarketing_Display,477.58,6406,183,46,15.0,4875.06,10.0
2024-09-26,Google Ads,Video_Awareness_Amplo,1683.55,23811,664,24,0.0,0.0,0.0
2024-09-26,Meta Ads,Display_Generico,1702.14,37459,972,26,2.0,974.29,2.0
2024-09-26,Meta Ads,Lead_Generation,1144.11,1903,589,83,17.0,7212.5,13.0
2024-09-26,Meta Ads,Performance_Search,831.02,1348,470,91,22.0,11365.07,18.0
2024-09-26,Meta Ads,Performance_Shopping,1026.09,1634,525,85,11.0,4138.78,6.0
2024-09-26,Meta Ads,Remarketing_Display,377.01,7698,214,46,9.0,1797.63,5.0
2024-09-26,Meta Ads,Video_Awareness_Amplo,1481.6,30848,758,26,8.0,6157.4,6.0
2024-09-26,TikTok Ads,Display_Generico,1474.97,52402,1318,47,10.0,2880.57,4.0
2024-09-26,TikTok Ads,Lead_Generation,1287.58,2878,1124,228,38.0,15659.58,27.0
2024-09-26,TikTok Ads,Performance_Search,1271.37,3249,1142,300,42.0,17004.34,27.0
2024-09-26,TikTok Ads,Performance_Shopping,717.15,1677,642,122,27.0,8175.08,15.0
2024-09-26,TikTok Ads,Remarketing_Display,442.26,11586,372,97,13.0,3969.27,5.0
2024-09-26,TikTok Ads,Video_Awareness_Amplo,1821.72,42659,1400,59,9.0,2790.79,2.0
2024-09-27,Google Ads,Display_Generico,1093.96,18199,453,13,2.0,400.83000000000004,1.0
2024-09-27,Google Ads,Lead_Generation,699.15,806,308,47,12.0,4849.2699999999995,7.0
2024-09-27,Google Ads,Performance_Search,646.75,681,238,51,17.0,7854.68,12.0
2024-09-27,Google Ads,Performance_Shopping,1019.21,1312,442,86,16.0,4219.38,7.0
2024-09-27,Google Ads,Remarketing_Display,300.33,4587,129,33,5.0,1695.13,3.0
2024-09-27,Google Ads,Video_Awareness_Amplo,1946.42,25144,781,33,4.0,1096.32,3.0
2024-09-27,Meta Ads,Display_Generico,1940.88,39699,1010,25,5.0,1921.6799999999998,4.0
2024-09-27,Meta Ads,Lead_Generation,819.81,1418,440,71,22.0,9977.72,14.0
2024-09-27,Meta Ads,Performance_Search,701.12,1185,390,74,24.0,11535.14,15.0
2024-09-27,Meta Ads,Performance_Shopping,1151.86,1949,614,96,13.0,4896.07,11.0
2024-09-27,Meta Ads,Remarketing_Display,276.16,7363,157,37,9.0,2656.81,5.0
2024-09-27,Meta Ads,Video_Awareness_Amplo,1447.17,26919,816,29,5.0,1654.6899999999998,2.0
2024-09-27,TikTok Ads,Display_Generico,1127.44,34236,917,29,10.0,4436.3099999999995,6.0
2024-09-27,TikTok Ads,Lead_Generation,717.08,1497,568,107,36.0,12706.55,23.0
2024-09-27,TikTok Ads,Performance_Search,1070.85,2191,844,208,41.0,15999.86,26.0
2024-09-27,TikTok Ads,Performance_Shopping,746.92,1718,682,152,36.0,19199.02,25.0
2024-09-27,TikTok Ads,Remarketing_Display,385.48,11334,318,86,23.0,13987.06,12.0
2024-09-27,TikTok Ads,Video_Awareness_Amplo,1486.35,46186,1251,58,10.0,5023.86,7.0
2024-09-28,Google Ads,Display_Generico,991.34,12961,404,11,2.0,887.15,1.0
2024-09-28,Google Ads,Lead_Generation,834.12,892,323,51,11.0,5756.05,9.0
2024-09-28,Google Ads,Performance_Search,582.67,634,227,51,13.0,3139.71,7.0
2024-09-28,Google Ads,Performance_Shopping,652.65,658,245,45,7.0,2685.5099999999998,6.0
2024-09-28,Google Ads,Remarketing_Display,290.28,5380,126,31,11.0,3611.44,8.0
2024-09-28,Google Ads,Video_Awareness_Amplo,1044.68,11915,386,16,6.0,4020.72,3.0
2024-09-28,Meta Ads,Display_Generico,1156.08,21610,589,16,3.0,1460.9099999999999,2.0
2024-09-28,Meta Ads,Lead_Generation,387.9,759,236,33,15.0,4196.84,12.0
2024-09-28,Meta Ads,Performance_Search,554.52,833,283,59,22.0,8326.61,17.0
2024-09-28,Meta Ads,Performance_Shopping,851.24,1430,434,68,11.0,4643.45,8.0
2024-09-28,Meta Ads,Remarketing_Display,300.05,6881,164,38,8.0,1761.41,5.0
2024-09-28,Meta Ads,Video_Awareness_Amplo,713.9,13692,395,14,4.0,1229.9,1.0
2024-09-28,TikTok Ads,Display_Generico,760.14,21885,638,22,8.0,1874.56,6.0
2024-09-28,TikTok Ads,Lead_Generation,555.78,1112,451,89,29.0,11454.14,17.0
2024-09-28,TikTok Ads,Performance_Search,476.16,890,370,85,51.0,19719.1,34.0
2024-09-28,TikTok Ads,Performance_Shopping,465.15,1153,400,89,22.0,8316.43,11.0
2024-09-28,TikTok Ads,Remarketing_Display,342.35,8240,277,78,17.0,7285.97,13.0
2024-09-28,TikTok Ads,Video_Awareness_Amplo,1021.19,26649,877,38,14.0,7191.32,10.0
2024-09-29,Google Ads,Display_Generico,726.1,10256,315,9,2.0,1252.8200000000002,1.0
2024-09-29,Google Ads,Lead_Generation,655.93,826,273,42,12.0,6018.27,6.0
2024-09-29,Google Ads,Performance_Search,491.51,563,182,36,8.0,3418.5299999999997,5.0
2024-09-29,Google Ads,Performance_Shopping,431.51,524,185,36,16.0,6188.38,8.0
2024-09-29,Google Ads,Remarketing_Display,257.06,4564,109,27,15.0,4545.72,8.0
2024-09-29,Google Ads,Video_Awareness_Amplo,726.83,10209,290,11,4.0,1744.61,4.0
2024-09-29,Meta Ads,Display_Generico,1125.62,21145,583,15,5.0,2180.39,3.0
2024-09-29,Meta Ads,Lead_Generation,527.88,946,285,43,17.0,4910.79,12.0
2024-09-29,Meta Ads,Performance_Search,413.82,656,218,42,13.0,4561.83,8.0
2024-09-29,Meta Ads,Performance_Shopping,557.63,987,332,57,22.0,9958.33,14.0
2024-09-29,Meta Ads,Remarketing_Display,192.67,3666,109,24,8.0,4354.16,7.0
2024-09-29,Meta Ads,Video_Awareness_Amplo,1186.66,24041,610,19,4.0,1699.89,2.0
2024-09-29,TikTok Ads,Display_Generico,1193.36,33024,1014,34,7.0,1854.34,7.0
2024-09-29,TikTok Ads,Lead_Generation,400.72,939,330,55,30.0,13703.65,19.0
2024-09-29,TikTok Ads,Performance_Search,823.86,2090,735,171,35.0,15575.72,25.0
2024-09-29,TikTok Ads,Performance_Shopping,557.18,1178,438,83,27.0,14372.49,22.0
2024-09-29,TikTok Ads,Remarketing_Display,290.3,6808,233,62,19.0,10968.39,10.0
2024-09-29,TikTok Ads,Video_Awareness_Amplo,958.87,32015,877,36,10.0,3191.33,6.0
