date,channel,campaign,spend,impressions,clicks,conversions,cpc,ctr,cvr
2024-10-23,TikTok Ads,Performance_Search,1226.55,3030,1089,287,1.13,0.3593,0.2641
2024-10-23,TikTok Ads,Performance_Shopping,662.43,1591,552,105,1.2,0.3468,0.1919
2024-10-23,TikTok Ads,Remarketing_Display,467.18,14211,379,111,1.23,0.0267,0.2955
2024-10-23,TikTok Ads,Lead_Generation,1174.48,2823,1019,200,1.15,0.3609,0.1965
2024-10-23,TikTok Ads,Display_Generico,1878.36,58915,1683,52,1.12,0.0286,0.0311
2024-10-23,TikTok Ads,Video_Awareness_Amplo,1438.44,34569,1251,57,1.15,0.0362,0.0462
2024-10-24,Google Ads,Performance_Search,1241.28,1647,519,104,2.39,0.315,0.2006
2024-10-24,Google Ads,Performance_Shopping,1046.47,1330,437,75,2.39,0.3285,0.1729
2024-10-24,Google Ads,Remarketing_Display,536.5,8897,210,55,2.55,0.0236,0.2633
2024-10-24,Google Ads,Lead_Generation,1220.5,1550,509,91,2.39,0.3282,0.1807
2024-10-24,Google Ads,Display_Generico,1473.89,24072,551,16,2.67,0.0229,0.03
2024-10-24,Google Ads,Video_Awareness_Amplo,1323.77,15222,511,20,2.59,0.0336,0.0393
2024-10-24,Meta Ads,Performance_Search,658.07,1098,379,79,1.73,0.3451,0.2085
2024-10-24,Meta Ads,Performance_Shopping,771.24,1195,392,62,1.96,0.3278,0.1596
2024-10-24,Meta Ads,Remarketing_Display,449.68,8727,252,54,1.78,0.0289,0.218
2024-10-24,Meta Ads,Lead_Generation,1322.73,2086,691,100,1.91,0.3312,0.1456
2024-10-24,Meta Ads,Display_Generico,2115.3,39062,1163,29,1.82,0.0298,0.0255
2024-10-24,Meta Ads,Video_Awareness_Amplo,2128.36,36821,1112,37,1.91,0.0302,0.0339
2024-10-24,TikTok Ads,Performance_Search,941.5,2420,853,197,1.1,0.3524,0.2315
2024-10-24,TikTok Ads,Performance_Shopping,1388.49,3058,1119,255,1.24,0.3659,0.228
2024-10-24,TikTok Ads,Remarketing_Display,497.56,10759,383,110,1.3,0.0356,0.2888
2024-10-24,TikTok Ads,Lead_Generation,780.61,1611,591,114,1.32,0.3667,0.1934
2024-10-24,TikTok Ads,Display_Generico,1989.66,55884,1773,57,1.12,0.0317,0.0322
2024-10-24,TikTok Ads,Video_Awareness_Amplo,1388.53,36709,1282,52,1.08,0.0349,0.0408
2024-10-25,Google Ads,Performance_Search,1325.42,1447,519,121,2.55,0.3585,0.2345
2024-10-25,Google Ads,Performance_Shopping,1009.1,1278,415,79,2.43,0.3247,0.1927
2024-10-25,Google Ads,Remarketing_Display,444.21,6352,185,45,2.4,0.0291,0.247
2024-10-25,Google Ads,Lead_Generation,1263.14,1311,499,85,2.53,0.3804,0.1706
2024-10-25,Google Ads,Display_Generico,2032.38,28237,809,23,2.51,0.0286,0.0292
2024-10-25,Google Ads,Video_Awareness_Amplo,1544.57,22810,568,20,2.72,0.0249,0.037
2024-10-25,Meta Ads,Performance_Search,1284.32,2292,702,137,1.83,0.3062,0.1953
2024-10-25,Meta Ads,Performance_Shopping,1022.37,1635,557,93,1.83,0.3405,0.1674
2024-10-25,Meta Ads,Remarketing_Display,479.48,8550,249,53,1.92,0.0291,0.2139
2024-10-25,Meta Ads,Lead_Generation,872.45,1378,475,76,1.83,0.3447,0.1619
2024-10-25,Meta Ads,Display_Generico,1728.55,35034,875,25,1.97,0.025,0.0288
2024-10-25,Meta Ads,Video_Awareness_Amplo,1963.24,32947,1008,36,1.95,0.0306,0.036
2024-10-25,TikTok Ads,Performance_Search,739.85,1526,621,160,1.19,0.4069,0.2583
2024-10-25,TikTok Ads,Performance_Shopping,860.26,2069,788,163,1.09,0.3807,0.2079
2024-10-25,TikTok Ads,Remarketing_Display,310.53,8786,244,69,1.27,0.0278,0.283
2024-10-25,TikTok Ads,Lead_Generation,659.08,1285,512,93,1.29,0.3982,0.1828
2024-10-25,TikTok Ads,Display_Generico,1774.12,43440,1577,55,1.12,0.0363,0.035
2024-10-25,TikTok Ads,Video_Awareness_Amplo,1933.73,70550,1731,77,1.12,0.0245,0.0448
2024-10-26,Google Ads,Performance_Search,452.18,496,171,36,2.64,0.3441,0.2129
2024-10-26,Google Ads,Performance_Shopping,412.87,392,150,26,2.75,0.3819,0.176
2024-10-26,Google Ads,Remarketing_Display,247.77,3926,101,27,2.45,0.0257,0.2717
2024-10-26,Google Ads,Lead_Generation,774.09,752,283,50,2.73,0.3762,0.1787
2024-10-26,Google Ads,Display_Generico,1197.08,14835,446,12,2.68,0.0301,0.0281
2024-10-26,Google Ads,Video_Awareness_Amplo,1165.3,13893,464,18,2.51,0.0334,0.0401
2024-10-26,Meta Ads,Performance_Search,393.25,660,229,49,1.72,0.3467,0.2163
2024-10-26,Meta Ads,Performance_Shopping,778.08,1637,474,80,1.64,0.2895,0.1703
2024-10-26,Meta Ads,Remarketing_Display,371.74,6392,192,44,1.93,0.03,0.2306
2024-10-26,Meta Ads,Lead_Generation,850.93,1691,490,81,1.74,0.2898,0.1658
2024-10-26,Meta Ads,Display_Generico,885.72,17261,470,11,1.88,0.0272,0.0252
2024-10-26,Meta Ads,Video_Awareness_Amplo,870.98,17746,501,16,1.74,0.0282,0.0327
2024-10-26,TikTok Ads,Performance_Search,598.82,1360,483,107,1.24,0.355,0.2236
2024-10-26,TikTok Ads,Performance_Shopping,589.42,1310,513,117,1.15,0.3913,0.2286
2024-10-26,TikTok Ads,Remarketing_Display,186.73,4866,144,40,1.3,0.0296,0.284
2024-10-26,TikTok Ads,Lead_Generation,846.42,1989,695,120,1.22,0.3494,0.1736
2024-10-26,TikTok Ads,Display_Generico,1257.15,35435,1107,36,1.13,0.0312,0.0325
2024-10-26,TikTok Ads,Video_Awareness_Amplo,941.16,22311,741,33,1.27,0.0332,0.0453
2024-10-27,Google Ads,Performance_Search,579.64,697,245,57,2.36,0.3511,0.234
2024-10-27,Google Ads,Performance_Shopping,692.85,800,253,52,2.74,0.3161,0.2089
2024-10-27,Google Ads,Remarketing_Display,314.43,4473,117,29,2.67,0.0262,0.2504
2024-10-27,Google Ads,Lead_Generation,816.28,916,310,50,2.63,0.3384,0.164
2024-10-27,Google Ads,Display_Generico,1174.86,15815,432,12,2.72,0.0273,0.0291
2024-10-27,Google Ads,Video_Awareness_Amplo,1325.73,19103,511,18,2.59,0.0267,0.0365
2024-10-27,Meta Ads,Performance_Search,774.17,1514,443,89,1.75,0.2925,0.2024
2024-10-27,Meta Ads,Performance_Shopping,551.94,991,316,56,1.74,0.3187,0.1784
2024-10-27,Meta Ads,Remarketing_Display,237.27,5760,143,29,1.65,0.0248,0.205
2024-10-27,Meta Ads,Lead_Generation,760.67,1172,387,56,1.97,0.3302,0.1461
2024-10-27,Meta Ads,Display_Generico,861.82,22198,505,13,1.7,0.0227,0.026
2024-10-27,Meta Ads,Video_Awareness_Amplo,806.94,14047,415,15,1.94,0.0295,0.0368
2024-10-27,TikTok Ads,Performance_Search,406.33,920,319,71,1.27,0.3467,0.223
2024-10-27,TikTok Ads,Performance_Shopping,553.22,1265,467,91,1.18,0.3689,0.195
2024-10-27,TikTok Ads,Remarketing_Display,206.74,5567,160,41,1.29,0.0287,0.2595
2024-10-27,TikTok Ads,Lead_Generation,643.4,1522,590,104,1.09,0.3876,0.1776
2024-10-27,TikTok Ads,Display_Generico,1132.82,26990,922,28,1.23,0.0342,0.0312
2024-10-27,TikTok Ads,Video_Awareness_Amplo,1045.15,24033,797,38,1.31,0.0332,0.0482
2024-10-28,Google Ads,Performance_Search,1367.68,1604,535,123,2.56,0.3335,0.2313
2024-10-28,Google Ads,Performance_Shopping,1170.99,1264,460,89,2.54,0.3638,0.1943
2024-10-28,Google Ads,Remarketing_Display,434.54,7685,176,47,2.46,0.0229,0.2683
2024-10-28,Google Ads,Lead_Generation,1314.63,1546,516,79,2.55,0.3338,0.154
2024-10-28,Google Ads,Display_Generico,1145.43,18917,500,14,2.29,0.0264,0.0281
2024-10-28,Google Ads,Video_Awareness_Amplo,1409.32,16353,542,20,2.6,0.0331,0.0377
2024-10-28,Meta Ads,Performance_Search,971.52,1412,491,94,1.98,0.3476,0.1922
2024-10-28,Meta Ads,Performance_Shopping,846.29,1661,495,83,1.71,0.2979,0.1696
2024-10-28,Meta Ads,Remarketing_Display,383.56,8862,203,47,1.89,0.0229,0.2356
2024-10-28,Meta Ads,Lead_Generation,819.23,1356,446,70,1.83,0.3289,0.1583
2024-10-28,Meta Ads,Display_Generico,1319.51,33304,766,20,1.72,0.023,0.0274
2024-10-28,Meta Ads,Video_Awareness_Amplo,1219.82,31577,675,23,1.81,0.0214,0.0348
2024-10-28,TikTok Ads,Performance_Search,1161.19,2708,984,243,1.18,0.3633,0.2476
2024-10-28,TikTok Ads,Performance_Shopping,1207.15,2897,1057,227,1.14,0.3648,0.2149
2024-10-28,TikTok Ads,Remarketing_Display,562.05,15367,496,147,1.13,0.0323,0.2974
2024-10-28,TikTok Ads,Lead_Generation,968.37,2131,837,141,1.16,0.3927,0.1695
2024-10-28,TikTok Ads,Display_Generico,1504.52,48685,1317,40,1.14,0.0271,0.0309
2024-10-28,TikTok Ads,Video_Awareness_Amplo,1881.8,49553,1437,57,1.31,0.029,0.04
2024-10-29,Google Ads,Performance_Search,1188.83,1288,471,106,2.52,0.3657,0.2265
2024-10-29,Google Ads,Performance_Shopping,1348.86,1777,581,106,2.32,0.3268,0.184
2024-10-29,Google Ads,Remarketing_Display,426.54,4822,157,42,2.71,0.0326,0.2686
2024-10-29,Google Ads,Lead_Generation,762.93,851,291,53,2.61,0.3418,0.1847
2024-10-29,Google Ads,Display_Generico,1358.75,18376,585,18,2.32,0.0318,0.0313
2024-10-29,Google Ads,Video_Awareness_Amplo,1966.24,26122,844,34,2.33,0.0323,0.0414
2024-10-29,Meta Ads,Performance_Search,1131.04,1834,618,120,1.83,0.337,0.1947
2024-10-29,Meta Ads,Performance_Shopping,685.96,1125,378,60,1.81,0.3359,0.1592
2024-10-29,Meta Ads,Remarketing_Display,350.07,8046,187,39,1.87,0.0232,0.2101
2024-10-29,Meta Ads,Lead_Generation,1335.1,2564,795,119,1.68,0.31,0.1508
2024-10-29,Meta Ads,Display_Generico,1620.62,31048,926,25,1.75,0.0298,0.0279
2024-10-29,Meta Ads,Video_Awareness_Amplo,1503.85,33515,859,28,1.75,0.0256,0.0326
2024-10-29,TikTok Ads,Performance_Search,1367.06,3050,1205,307,1.13,0.395,0.2554
2024-10-29,TikTok Ads,Performance_Shopping,1281.89,2988,1144,219,1.12,0.3828,0.1916
2024-10-29,TikTok Ads,Remarketing_Display,516.17,16420,431,123,1.2,0.0262,0.287
2024-10-29,TikTok Ads,Lead_Generation,856.14,2050,773,136,1.11,0.377,0.1771
2024-10-29,TikTok Ads,Display_Generico,2095.17,57383,1795,64,1.17,0.0313,0.036
2024-10-29,TikTok Ads,Video_Awareness_Amplo,1538.11,50161,1319,63,1.17,0.0263,0.0479
2024-10-30,Google Ads,Performance_Search,1259.04,1575,533,126,2.36,0.3383,0.2383
2024-10-30,Google Ads,Performance_Shopping,1032.99,1132,408,81,2.53,0.3604,0.2
2024-10-30,Google Ads,Remarketing_Display,554.64,6358,209,55,2.65,0.0329,0.266
2024-10-30,Google Ads,Lead_Generation,611.84,703,265,40,2.31,0.3769,0.1539
2024-10-30,Google Ads,Display_Generico,1938.97,26762,724,21,2.67,0.0271,0.0291
2024-10-30,Google Ads,Video_Awareness_Amplo,1338.6,19123,588,21,2.27,0.0307,0.0366
2024-10-30,Meta Ads,Performance_Search,1382.53,2361,800,144,1.73,0.3388,0.1806
2024-10-30,Meta Ads,Performance_Shopping,1032.13,2038,591,104,1.75,0.2899,0.1763
2024-10-30,Meta Ads,Remarketing_Display,555.74,14710,342,80,1.62,0.0232,0.2342
2024-10-30,Meta Ads,Lead_Generation,1319.54,2669,781,107,1.69,0.2925,0.138
2024-10-30,Meta Ads,Display_Generico,1359.42,34188,826,22,1.65,0.0242,0.0267
2024-10-30,Meta Ads,Video_Awareness_Amplo,1624.4,38484,971,31,1.67,0.0252,0.0325
2024-10-30,TikTok Ads,Performance_Search,777.42,1894,665,171,1.17,0.351,0.2572
2024-10-30,TikTok Ads,Performance_Shopping,744.64,1560,590,122,1.26,0.378,0.2082
2024-10-30,TikTok Ads,Remarketing_Display,470.53,17050,431,114,1.09,0.0253,0.2655
2024-10-30,TikTok Ads,Lead_Generation,929.63,1995,785,132,1.18,0.3934,0.1683
2024-10-30,TikTok Ads,Display_Generico,2104.06,68572,1875,66,1.12,0.0273,0.0357
2024-10-30,TikTok Ads,Video_Awareness_Amplo,1149.5,35222,872,35,1.32,0.0248,0.0407
2024-10-31,Google Ads,Performance_Search,778.01,896,315,63,2.47,0.3513,0.2026
2024-10-31,Google Ads,Performance_Shopping,635.21,840,280,57,2.27,0.333,0.206
2024-10-31,Google Ads,Remarketing_Display,397.49,6155,151,34,2.63,0.0245,0.2282
2024-10-31,Google Ads,Lead_Generation,1047.57,1039,393,67,2.66,0.3779,0.1716
2024-10-31,Google Ads,Display_Generico,1438.33,20883,624,17,2.3,0.0299,0.0287
2024-10-31,Google Ads,Video_Awareness_Amplo,1988.81,24328,779,31,2.55,0.032,0.0405
2024-10-31,Meta Ads,Performance_Search,1234.15,2233,715,127,1.73,0.3202,0.179
2024-10-31,Meta Ads,Performance_Shopping,1093.52,1792,603,107,1.81,0.3363,0.1788
2024-10-31,Meta Ads,Remarketing_Display,465.5,9520,283,57,1.64,0.0297,0.2033
2024-10-31,Meta Ads,Lead_Generation,1261.2,2065,703,106,1.79,0.3404,0.1519
2024-10-31,Meta Ads,Display_Generico,1791.58,36411,1023,26,1.75,0.0281,0.0257
2024-10-31,Meta Ads,Video_Awareness_Amplo,1864.08,39569,1103,38,1.69,0.0279,0.0345
2024-10-31,TikTok Ads,Performance_Search,811.07,1574,636,159,1.27,0.4038,0.2513
2024-10-31,TikTok Ads,Performance_Shopping,1364.71,3368,1221,244,1.12,0.3625,0.2004
2024-10-31,TikTok Ads,Remarketing_Display,373.31,9818,322,84,1.16,0.0328,0.2624
2024-10-31,TikTok Ads,Lead_Generation,817.32,1881,671,122,1.22,0.3567,0.1819
2024-10-31,TikTok Ads,Display_Generico,1202.0,32578,918,32,1.31,0.0282,0.0353
2024-10-31,TikTok Ads,Video_Awareness_Amplo,1674.48,55301,1475,67,1.13,0.0267,0.0457
2024-11-01,Google Ads,Performance_Search,1908.9,2522,815,175,2.34,0.3231,0.215
2024-11-01,Google Ads,Performance_Shopping,1240.76,1342,467,80,2.65,0.3478,0.1734
2024-11-01,Google Ads,Remarketing_Display,749.06,10271,307,79,2.44,0.0299,0.2584
2024-11-01,Google Ads,Lead_Generation,845.92,1167,375,69,2.25,0.3212,0.1855
2024-11-01,Google Ads,Display_Generico,2643.8,38959,1141,34,2.32,0.0293,0.0307
2024-11-01,Google Ads,Video_Awareness_Amplo,1560.76,20841,633,23,2.46,0.0304,0.0375
2024-11-01,Meta Ads,Performance_Search,1775.56,3310,955,202,1.86,0.2884,0.2121
2024-11-01,Meta Ads,Performance_Shopping,802.7,1335,413,73,1.94,0.3094,0.1778
2024-11-01,Meta Ads,Remarketing_Display,697.1,16742,404,91,1.72,0.0241,0.2254
2024-11-01,Meta Ads,Lead_Generation,1461.75,2409,847,135,1.73,0.3515,0.1603
2024-11-01,Meta Ads,Display_Generico,1934.22,41903,1045,30,1.85,0.0249,0.0289
2024-11-01,Meta Ads,Video_Awareness_Amplo,2009.02,56795,1190,46,1.69,0.021,0.0395
2024-11-01,TikTok Ads,Performance_Search,1200.29,2791,1059,245,1.13,0.3794,0.2319
2024-11-01,TikTok Ads,Performance_Shopping,1052.49,2464,857,179,1.23,0.3477,0.2094
2024-11-01,TikTok Ads,Remarketing_Display,541.1,15877,448,124,1.21,0.0282,0.2789
2024-11-01,TikTok Ads,Lead_Generation,875.73,2077,748,138,1.17,0.36,0.1847
2024-11-01,TikTok Ads,Display_Generico,2103.73,53432,1708,55,1.23,0.032,0.0324
2024-11-01,TikTok Ads,Video_Awareness_Amplo,1807.92,41083,1482,61,1.22,0.0361,0.0412
2024-11-02,Google Ads,Performance_Search,559.52,680,234,49,2.38,0.3439,0.2115
2024-11-02,Google Ads,Performance_Shopping,1141.8,1375,457,94,2.5,0.3322,0.2071
2024-11-02,Google Ads,Remarketing_Display,285.2,4891,123,28,2.31,0.0251,0.2288
2024-11-02,Google Ads,Lead_Generation,1078.63,1223,448,80,2.41,0.3661,0.1789
2024-11-02,Google Ads,Display_Generico,1224.74,17293,488,15,2.51,0.0282,0.0322
2024-11-02,Google Ads,Video_Awareness_Amplo,1036.74,13319,430,16,2.41,0.0323,0.0379
2024-11-02,Meta Ads,Performance_Search,611.1,1085,334,65,1.83,0.3076,0.1967
2024-11-02,Meta Ads,Performance_Shopping,1130.62,1946,625,102,1.81,0.321,0.1634
2024-11-02,Meta Ads,Remarketing_Display,454.49,10490,240,52,1.89,0.0229,0.2169
2024-11-02,Meta Ads,Lead_Generation,1106.75,2013,632,94,1.75,0.3138,0.1489
2024-11-02,Meta Ads,Display_Generico,1157.41,23134,664,17,1.74,0.0287,0.027
2024-11-02,Meta Ads,Video_Awareness_Amplo,1420.55,37984,847,27,1.68,0.0223,0.0327
2024-11-02,TikTok Ads,Performance_Search,517.61,1157,432,99,1.2,0.3731,0.2311
2024-11-02,TikTok Ads,Performance_Shopping,1259.93,2664,1071,210,1.18,0.402,0.1969
2024-11-02,TikTok Ads,Remarketing_Display,316.12,10628,259,64,1.22,0.0244,0.2485
2024-11-02,TikTok Ads,Lead_Generation,615.16,1418,542,105,1.13,0.3821,0.194
2024-11-02,TikTok Ads,Display_Generico,1290.71,33036,1134,34,1.14,0.0343,0.0308
2024-11-02,TikTok Ads,Video_Awareness_Amplo,1615.85,45645,1239,50,1.3,0.0271,0.0404
2024-11-03,Google Ads,Performance_Search,1252.11,1567,524,114,2.39,0.3343,0.2193
2024-11-03,Google Ads,Performance_Shopping,682.72,779,248,46,2.75,0.318,0.1882
2024-11-03,Google Ads,Remarketing_Display,392.51,5596,158,43,2.48,0.0282,0.2744
2024-11-03,Google Ads,Lead_Generation,1173.88,1380,488,74,2.4,0.3536,0.153
2024-11-03,Google Ads,Display_Generico,1377.39,19428,590,16,2.33,0.0304,0.0283
2024-11-03,Google Ads,Video_Awareness_Amplo,1678.46,21269,697,27,2.41,0.0328,0.0396
2024-11-03,Meta Ads,Performance_Search,1145.45,1768,620,128,1.85,0.3506,0.2076
2024-11-03,Meta Ads,Performance_Shopping,1060.42,1929,618,101,1.72,0.3203,0.1638
2024-11-03,Meta Ads,Remarketing_Display,258.39,5983,137,30,1.88,0.0229,0.2204
2024-11-03,Meta Ads,Lead_Generation,723.47,1460,427,63,1.69,0.2923,0.148
2024-11-03,Meta Ads,Display_Generico,1086.53,28915,598,17,1.81,0.0207,0.0294
2024-11-03,Meta Ads,Video_Awareness_Amplo,1871.5,46706,1081,35,1.73,0.0231,0.0332
2024-11-03,TikTok Ads,Performance_Search,1195.19,2518,978,255,1.22,0.3884,0.2612
2024-11-03,TikTok Ads,Performance_Shopping,1199.65,2340,938,210,1.28,0.4008,0.2248
2024-11-03,TikTok Ads,Remarketing_Display,475.56,11228,406,116,1.17,0.0362,0.2865
2024-11-03,TikTok Ads,Lead_Generation,788.54,1684,664,120,1.19,0.3942,0.1818
2024-11-03,TikTok Ads,Display_Generico,1747.36,44291,1566,49,1.12,0.0354,0.0317
2024-11-03,TikTok Ads,Video_Awareness_Amplo,1149.49,32792,893,41,1.29,0.0272,0.047
2024-11-04,Google Ads,Performance_Search,1126.63,1253,414,83,2.72,0.3303,0.2011
2024-11-04,Google Ads,Performance_Shopping,1875.74,2109,804,162,2.33,0.3811,0.2023
2024-11-04,Google Ads,Remarketing_Display,421.95,7320,170,41,2.47,0.0232,0.2415
2024-11-04,Google Ads,Lead_Generation,1191.26,1218,467,74,2.55,0.3833,0.1588
2024-11-04,Google Ads,Display_Generico,2009.29,32442,789,24,2.54,0.0243,0.0313
2024-11-04,Google Ads,Video_Awareness_Amplo,2111.0,26277,774,30,2.72,0.0295,0.0389
2024-11-04,Meta Ads,Performance_Search,1621.78,2485,843,158,1.92,0.3392,0.1886
2024-11-04,Meta Ads,Performance_Shopping,1267.87,2272,711,116,1.78,0.3129,0.1645
2024-11-04,Meta Ads,Remarketing_Display,683.57,17883,420,87,1.62,0.0235,0.2089
2024-11-04,Meta Ads,Lead_Generation,930.66,1606,541,90,1.72,0.3368,0.1674
2024-11-04,Meta Ads,Display_Generico,2262.45,44803,1298,32,1.74,0.029,0.0247
2024-11-04,Meta Ads,Video_Awareness_Amplo,1687.17,38569,967,36,1.74,0.0251,0.0381
2024-11-04,TikTok Ads,Performance_Search,1862.56,4061,1542,351,1.21,0.3797,0.2281
2024-11-04,TikTok Ads,Performance_Shopping,1307.88,2699,1004,197,1.3,0.3719,0.1969
2024-11-04,TikTok Ads,Remarketing_Display,521.55,13703,433,117,1.2,0.0316,0.2713
2024-11-04,TikTok Ads,Lead_Generation,1667.49,3479,1366,273,1.22,0.3925,0.2006
2024-11-04,TikTok Ads,Display_Generico,2741.66,76113,2428,83,1.13,0.0319,0.0344
2024-11-04,TikTok Ads,Video_Awareness_Amplo,1759.09,51707,1371,63,1.28,0.0265,0.0466
2024-11-05,Google Ads,Performance_Search,968.91,1134,369,79,2.62,0.3254,0.2147
2024-11-05,Google Ads,Performance_Shopping,947.91,1034,397,69,2.39,0.3839,0.1751
2024-11-05,Google Ads,Remarketing_Display,548.52,8994,211,48,2.59,0.0235,0.2305
2024-11-05,Google Ads,Lead_Generation,947.62,971,368,66,2.57,0.3787,0.1811
2024-11-05,Google Ads,Display_Generico,2901.87,34430,1142,32,2.54,0.0332,0.0288
2024-11-05,Google Ads,Video_Awareness_Amplo,2135.35,38028,872,37,2.45,0.0229,0.0426
2024-11-05,Meta Ads,Performance_Search,808.92,1366,429,76,1.88,0.3141,0.1784
2024-11-05,Meta Ads,Performance_Shopping,1119.24,1832,641,113,1.74,0.3497,0.1765
2024-11-05,Meta Ads,Remarketing_Display,601.99,14743,361,73,1.67,0.0245,0.2041
2024-11-05,Meta Ads,Lead_Generation,1671.17,3051,995,158,1.68,0.326,0.1591
2024-11-05,Meta Ads,Display_Generico,2060.28,39391,1115,28,1.85,0.0283,0.0253
2024-11-05,Meta Ads,Video_Awareness_Amplo,2380.17,52328,1263,42,1.88,0.0241,0.0336
2024-11-05,TikTok Ads,Performance_Search,1114.76,2313,854,190,1.3,0.3692,0.223
2024-11-05,TikTok Ads,Performance_Shopping,876.79,2217,780,162,1.12,0.3517,0.2088
2024-11-05,TikTok Ads,Remarketing_Display,525.55,11674,409,111,1.28,0.035,0.2735
2024-11-05,TikTok Ads,Lead_Generation,1819.58,3917,1531,266,1.19,0.3908,0.1744
2024-11-05,TikTok Ads,Display_Generico,1631.78,53245,1458,50,1.12,0.0274,0.0347
2024-11-05,TikTok Ads,Video_Awareness_Amplo,1796.83,45393,1616,73,1.11,0.0356,0.0457
2024-11-06,Google Ads,Performance_Search,1333.77,1548,580,117,2.3,0.3746,0.2028
2024-11-06,Google Ads,Performance_Shopping,1494.92,1685,578,118,2.58,0.343,0.2056
2024-11-06,Google Ads,Remarketing_Display,409.77,5384,154,39,2.66,0.0286,0.2556
2024-11-06,Google Ads,Lead_Generation,1934.59,2052,761,120,2.54,0.3708,0.1582
2024-11-06,Google Ads,Display_Generico,2664.68,30442,1012,33,2.63,0.0332,0.0326
2024-11-06,Google Ads,Video_Awareness_Amplo,1852.09,22877,746,30,2.48,0.0326,0.0411
2024-11-06,Meta Ads,Performance_Search,1322.53,2566,797,163,1.66,0.3105,0.2045
2024-11-06,Meta Ads,Performance_Shopping,1688.99,3251,948,166,1.78,0.2916,0.1756
2024-11-06,Meta Ads,Remarketing_Display,749.42,13872,416,90,1.8,0.03,0.2184
2024-11-06,Meta Ads,Lead_Generation,1817.05,2729,954,154,1.9,0.3496,0.1619
2024-11-06,Meta Ads,Display_Generico,1998.82,37603,1028,25,1.94,0.0273,0.0252
2024-11-06,Meta Ads,Video_Awareness_Amplo,1622.74,32448,926,34,1.75,0.0285,0.0369
2024-11-06,TikTok Ads,Performance_Search,1396.74,3444,1292,291,1.08,0.3751,0.2254
2024-11-06,TikTok Ads,Performance_Shopping,1311.84,2433,995,200,1.32,0.4088,0.2011
2024-11-06,TikTok Ads,Remarketing_Display,621.47,19960,517,156,1.2,0.0259,0.3019
2024-11-06,TikTok Ads,Lead_Generation,1277.45,2717,1063,186,1.2,0.3912,0.1755
2024-11-06,TikTok Ads,Display_Generico,1863.34,57044,1654,51,1.13,0.029,0.031
2024-11-06,TikTok Ads,Video_Awareness_Amplo,2824.53,64050,2257,106,1.25,0.0352,0.0471
2024-11-07,Google Ads,Performance_Search,1602.69,1885,675,139,2.37,0.3581,0.2062
2024-11-07,Google Ads,Performance_Shopping,935.0,1014,364,64,2.57,0.3587,0.177
2024-11-07,Google Ads,Remarketing_Display,527.45,7594,231,63,2.28,0.0304,0.2744
2024-11-07,Google Ads,Lead_Generation,1645.69,1765,615,96,2.67,0.3483,0.1562
2024-11-07,Google Ads,Display_Generico,2551.82,40076,1072,33,2.38,0.0267,0.0312
2024-11-07,Google Ads,Video_Awareness_Amplo,2795.03,33795,1121,45,2.49,0.0332,0.0402
2024-11-07,Meta Ads,Performance_Search,923.34,1489,511,101,1.81,0.3431,0.1995
2024-11-07,Meta Ads,Performance_Shopping,1654.87,2817,910,148,1.82,0.3229,0.1636
2024-11-07,Meta Ads,Remarketing_Display,468.49,10882,272,64,1.72,0.025,0.2389
2024-11-07,Meta Ads,Lead_Generation,1749.92,3222,1042,156,1.68,0.3234,0.1504
2024-11-07,Meta Ads,Display_Generico,2339.33,54062,1262,36,1.85,0.0233,0.0293
2024-11-07,Meta Ads,Video_Awareness_Amplo,2836.89,61816,1711,55,1.66,0.0277,0.0326
2024-11-07,TikTok Ads,Performance_Search,834.48,1613,637,148,1.31,0.3948,0.2335
2024-11-07,TikTok Ads,Performance_Shopping,1563.76,2983,1218,230,1.28,0.4082,0.189
2024-11-07,TikTok Ads,Remarketing_Display,709.11,17457,551,150,1.28,0.0316,0.2739
2024-11-07,TikTok Ads,Lead_Generation,909.87,2106,799,160,1.14,0.3793,0.2007
2024-11-07,TikTok Ads,Display_Generico,2656.28,65390,2215,76,1.2,0.0339,0.0348
2024-11-07,TikTok Ads,Video_Awareness_Amplo,2350.36,72640,2074,85,1.13,0.0286,0.041
2024-11-08,Google Ads,Performance_Search,788.37,934,344,68,2.29,0.3682,0.1995
2024-11-08,Google Ads,Performance_Shopping,1247.83,1224,454,90,2.74,0.3707,0.1995
