date,channel,campaign,total_sessions,bounced_sessions,mobile_sessions,desktop_sessions,tablet_sessions,total_pages,total_duration_seconds
2024-07-06,Meta Ads,Performance_Search,190,114,127,52,11,380,13680
2024-07-06,Meta Ads,Performance_Shopping,205,122,133,61,11,412,14890
2024-07-06,Meta Ads,Remarketing_Display,91,37,60,27,4,226,8840
2024-07-06,Meta Ads,Lead_Generation,204,120,126,68,10,414,15000
2024-07-06,Meta Ads,Display_Generico,494,294,315,156,23,994,35880
2024-07-06,Meta Ads,Video_Awareness_Amplo,318,190,213,93,12,638,23000
2024-07-06,TikTok Ads,Performance_Search,248,147,159,73,16,500,18090
2024-07-06,TikTok Ads,Performance_Shopping,449,267,289,142,18,904,32640
2024-07-06,TikTok Ads,Remarketing_Display,195,81,129,60,6,480,18720
2024-07-06,TikTok Ads,Lead_Generation,374,221,231,123,20,756,27370
2024-07-06,TikTok Ads,Display_Generico,610,367,418,160,32,1217,43790
2024-07-06,TikTok Ads,Video_Awareness_Amplo,827,491,522,250,55,1667,60220
2024-07-07,Google Ads,Performance_Search,254,151,164,75,15,511,18470
2024-07-07,Google Ads,Performance_Shopping,313,185,193,99,21,633,22900
2024-07-07,Google Ads,Remarketing_Display,53,22,35,17,1,130,5090
2024-07-07,Google Ads,Lead_Generation,284,170,193,80,11,569,20500
2024-07-07,Google Ads,Display_Generico,374,224,251,108,15,749,26980
2024-07-07,Google Ads,Video_Awareness_Amplo,441,264,295,131,15,883,31830
2024-07-07,Meta Ads,Performance_Search,260,153,159,81,20,527,19110
2024-07-07,Meta Ads,Performance_Shopping,146,86,87,50,9,296,10720
2024-07-07,Meta Ads,Remarketing_Display,143,57,79,55,9,358,14040
2024-07-07,Meta Ads,Lead_Generation,401,239,259,122,20,806,29080
2024-07-07,Meta Ads,Display_Generico,417,246,251,150,16,844,30570
2024-07-07,Meta Ads,Video_Awareness_Amplo,448,269,301,125,22,895,32230
2024-07-07,TikTok Ads,Performance_Search,635,381,426,176,33,1270,45720
2024-07-07,TikTok Ads,Performance_Shopping,300,179,194,90,16,602,21730
2024-07-07,TikTok Ads,Remarketing_Display,141,58,89,43,9,348,13610
2024-07-07,TikTok Ads,Lead_Generation,247,149,172,66,9,492,17680
2024-07-07,TikTok Ads,Display_Generico,515,307,336,160,19,1035,37340
2024-07-07,TikTok Ads,Video_Awareness_Amplo,853,513,578,239,36,1703,61260
2024-07-08,Google Ads,Performance_Search,212,126,137,65,10,427,15420
2024-07-08,Google Ads,Performance_Shopping,350,209,233,105,12,702,25330
2024-07-08,Google Ads,Remarketing_Display,146,61,101,41,4,358,13970
2024-07-08,Google Ads,Lead_Generation,431,257,283,130,18,866,31240
2024-07-08,Google Ads,Display_Generico,459,276,310,134,15,916,32970
2024-07-08,Google Ads,Video_Awareness_Amplo,616,369,409,179,28,1233,44430
2024-07-08,Meta Ads,Performance_Search,543,322,341,173,29,1095,39590
2024-07-08,Meta Ads,Performance_Shopping,572,341,371,165,36,1149,41470
2024-07-08,Meta Ads,Remarketing_Display,201,83,134,57,10,496,19360
2024-07-08,Meta Ads,Lead_Generation,371,222,245,112,14,743,26790
2024-07-08,Meta Ads,Display_Generico,726,432,466,223,37,1461,52740
2024-07-08,Meta Ads,Video_Awareness_Amplo,965,577,635,280,50,1935,69740
2024-07-08,TikTok Ads,Performance_Search,812,482,510,245,57,1637,59140
2024-07-08,TikTok Ads,Performance_Shopping,889,525,543,295,51,1799,65100
2024-07-08,TikTok Ads,Remarketing_Display,227,93,136,80,11,562,21960
2024-07-08,TikTok Ads,Lead_Generation,888,526,553,287,48,1793,64820
2024-07-08,TikTok Ads,Display_Generico,937,559,604,292,41,1882,67880
2024-07-08,TikTok Ads,Video_Awareness_Amplo,1311,778,823,412,76,2643,95510
2024-07-09,Google Ads,Performance_Search,190,112,114,66,10,385,13940
2024-07-09,Google Ads,Performance_Shopping,382,227,246,114,22,769,27790
2024-07-09,Google Ads,Remarketing_Display,101,42,67,30,4,248,9690
2024-07-09,Google Ads,Lead_Generation,243,146,167,66,10,485,17470
2024-07-09,Google Ads,Display_Generico,417,248,265,123,29,839,30310
2024-07-09,Google Ads,Video_Awareness_Amplo,593,353,378,194,21,1193,43060
2024-07-09,Meta Ads,Performance_Search,250,149,165,68,17,502,18130
2024-07-09,Meta Ads,Performance_Shopping,563,336,366,167,30,1130,40770
2024-07-09,Meta Ads,Remarketing_Display,204,83,120,71,13,506,19810
2024-07-09,Meta Ads,Lead_Generation,528,313,329,174,25,1065,38510
2024-07-09,Meta Ads,Display_Generico,692,416,472,193,27,1382,49720
2024-07-09,Meta Ads,Video_Awareness_Amplo,640,380,405,198,37,1290,46600
2024-07-09,TikTok Ads,Performance_Search,713,424,454,227,32,1435,51830
2024-07-09,TikTok Ads,Performance_Shopping,756,455,515,216,25,1508,54250
2024-07-09,TikTok Ads,Remarketing_Display,267,110,166,85,16,659,25750
2024-07-09,TikTok Ads,Lead_Generation,393,234,254,116,23,790,28530
2024-07-09,TikTok Ads,Display_Generico,815,486,526,235,54,1637,59070
2024-07-09,TikTok Ads,Video_Awareness_Amplo,1324,787,838,419,67,2666,96290
2024-07-10,Google Ads,Performance_Search,203,122,142,52,9,405,14590
2024-07-10,Google Ads,Performance_Shopping,370,219,232,113,25,747,27030
2024-07-10,Google Ads,Remarketing_Display,133,55,86,36,11,328,12800
2024-07-10,Google Ads,Lead_Generation,176,104,111,58,7,356,12880
2024-07-10,Google Ads,Display_Generico,628,375,413,190,25,1260,45450
2024-07-10,Google Ads,Video_Awareness_Amplo,708,423,466,211,31,1420,51210
2024-07-10,Meta Ads,Performance_Search,560,333,357,180,23,1127,40710
2024-07-10,Meta Ads,Performance_Shopping,345,203,207,123,15,700,25360
2024-07-10,Meta Ads,Remarketing_Display,199,81,121,65,13,494,19320
2024-07-10,Meta Ads,Lead_Generation,369,220,243,106,20,741,26750
2024-07-10,Meta Ads,Display_Generico,849,509,569,244,36,1699,61180
2024-07-10,Meta Ads,Video_Awareness_Amplo,841,500,534,268,39,1693,61150
2024-07-10,TikTok Ads,Performance_Search,575,341,359,184,32,1160,41920
2024-07-10,TikTok Ads,Performance_Shopping,920,549,596,279,45,1847,66630
2024-07-10,TikTok Ads,Remarketing_Display,262,109,180,73,9,644,25130
2024-07-10,TikTok Ads,Lead_Generation,441,264,291,131,19,883,31830
2024-07-10,TikTok Ads,Display_Generico,1133,678,749,319,65,2270,81810
2024-07-10,TikTok Ads,Video_Awareness_Amplo,1067,642,726,298,43,2129,76590
2024-07-11,Google Ads,Performance_Search,371,220,234,115,22,748,27050
2024-07-11,Google Ads,Performance_Shopping,372,220,233,121,18,752,27200
2024-07-11,Google Ads,Remarketing_Display,103,43,75,25,3,253,9860
2024-07-11,Google Ads,Lead_Generation,399,241,283,96,20,794,28520
2024-07-11,Google Ads,Display_Generico,653,393,444,175,34,1303,46860
2024-07-11,Google Ads,Video_Awareness_Amplo,675,399,410,233,32,1365,49380
2024-07-11,Meta Ads,Performance_Search,572,342,374,177,21,1147,41340
2024-07-11,Meta Ads,Performance_Shopping,587,351,389,161,37,1177,42420
2024-07-11,Meta Ads,Remarketing_Display,138,56,83,46,9,343,13420
2024-07-11,Meta Ads,Lead_Generation,440,265,300,120,20,877,31550
2024-07-11,Meta Ads,Display_Generico,538,319,337,174,27,1085,39230
2024-07-11,Meta Ads,Video_Awareness_Amplo,861,515,564,262,35,1726,62200
2024-07-11,TikTok Ads,Performance_Search,468,279,302,140,26,940,33930
2024-07-11,TikTok Ads,Performance_Shopping,854,510,554,253,47,1714,61800
2024-07-11,TikTok Ads,Remarketing_Display,259,106,157,89,13,641,25070
2024-07-11,TikTok Ads,Lead_Generation,734,442,505,191,38,1464,52640
2024-07-11,TikTok Ads,Display_Generico,1016,610,684,280,52,2031,73100
2024-07-11,TikTok Ads,Video_Awareness_Amplo,786,469,513,238,35,1578,56930
2024-07-12,Google Ads,Performance_Search,234,140,154,65,15,469,16900
2024-07-12,Google Ads,Performance_Shopping,244,145,159,73,12,491,17750
2024-07-12,Google Ads,Remarketing_Display,98,40,60,35,3,243,9500
2024-07-12,Google Ads,Lead_Generation,204,120,125,67,12,414,15000
2024-07-12,Google Ads,Display_Generico,555,329,347,185,23,1120,40480
2024-07-12,Google Ads,Video_Awareness_Amplo,391,234,259,119,13,783,28230
2024-07-12,Meta Ads,Performance_Search,561,338,385,144,32,1118,40210
2024-07-12,Meta Ads,Performance_Shopping,471,282,313,132,26,943,33990
2024-07-12,Meta Ads,Remarketing_Display,256,106,169,76,11,631,24620
2024-07-12,Meta Ads,Lead_Generation,664,395,424,215,25,1336,48250
2024-07-12,Meta Ads,Display_Generico,782,466,505,236,41,1572,56720
2024-07-12,Meta Ads,Video_Awareness_Amplo,505,301,327,154,24,1015,36620
2024-07-12,TikTok Ads,Performance_Search,657,391,422,204,31,1322,47720
2024-07-12,TikTok Ads,Performance_Shopping,767,459,504,226,37,1537,55380
2024-07-12,TikTok Ads,Remarketing_Display,167,69,109,51,7,412,16080
2024-07-12,TikTok Ads,Lead_Generation,457,272,295,132,30,919,33190
2024-07-12,TikTok Ads,Display_Generico,1231,735,799,369,63,2471,89100
2024-07-12,TikTok Ads,Video_Awareness_Amplo,1381,826,908,414,59,2768,99770
2024-07-13,Google Ads,Performance_Search,242,145,163,68,11,484,17450
2024-07-13,Google Ads,Performance_Shopping,159,95,106,39,14,319,11500
2024-07-13,Google Ads,Remarketing_Display,64,26,44,18,2,159,6220
2024-07-13,Google Ads,Lead_Generation,207,124,143,58,6,414,14930
2024-07-13,Google Ads,Display_Generico,353,211,230,98,25,708,25520
2024-07-13,Google Ads,Video_Awareness_Amplo,326,195,217,95,14,653,23550
2024-07-13,Meta Ads,Performance_Search,184,110,126,51,7,369,13300
2024-07-13,Meta Ads,Performance_Shopping,394,237,271,107,16,786,28290
2024-07-13,Meta Ads,Remarketing_Display,86,35,58,25,3,213,8350
2024-07-13,Meta Ads,Lead_Generation,308,182,190,100,18,623,22540
2024-07-13,Meta Ads,Display_Generico,436,260,286,120,30,876,31600
2024-07-13,Meta Ads,Video_Awareness_Amplo,459,277,318,119,22,914,32840
2024-07-13,TikTok Ads,Performance_Search,330,198,221,91,18,660,23760
2024-07-13,TikTok Ads,Performance_Shopping,317,190,211,89,17,634,22850
2024-07-13,TikTok Ads,Remarketing_Display,147,61,99,41,7,362,14120
2024-07-13,TikTok Ads,Lead_Generation,548,327,359,161,28,1100,39690
2024-07-13,TikTok Ads,Display_Generico,722,432,477,207,38,1447,52140
2024-07-13,TikTok Ads,Video_Awareness_Amplo,721,429,458,225,38,1451,52380
2024-07-14,Google Ads,Performance_Search,180,108,123,52,5,360,12960
2024-07-14,Google Ads,Performance_Shopping,198,118,132,54,12,398,14360
2024-07-14,Google Ads,Remarketing_Display,79,32,50,26,3,196,7690
2024-07-14,Google Ads,Lead_Generation,263,155,162,92,9,533,19300
2024-07-14,Google Ads,Display_Generico,326,195,219,91,16,653,23550
2024-07-14,Google Ads,Video_Awareness_Amplo,425,253,272,126,27,855,30860
2024-07-14,Meta Ads,Performance_Search,250,149,165,77,8,502,18130
2024-07-14,Meta Ads,Performance_Shopping,228,135,140,75,13,460,16650
2024-07-14,Meta Ads,Remarketing_Display,98,41,69,23,6,240,9370
2024-07-14,Meta Ads,Lead_Generation,355,210,218,116,21,717,25950
2024-07-14,Meta Ads,Display_Generico,446,265,285,139,22,898,32450
2024-07-14,Meta Ads,Video_Awareness_Amplo,556,329,342,186,28,1123,40630
2024-07-14,TikTok Ads,Performance_Search,499,299,332,151,16,999,35980
2024-07-14,TikTok Ads,Performance_Shopping,344,206,232,97,15,689,24820
2024-07-14,TikTok Ads,Remarketing_Display,137,56,83,45,9,339,13270
2024-07-14,TikTok Ads,Lead_Generation,531,316,338,161,32,1068,38570
2024-07-14,TikTok Ads,Display_Generico,587,350,382,170,35,1179,42550
2024-07-14,TikTok Ads,Video_Awareness_Amplo,805,485,554,208,43,1605,57700
2024-07-15,Google Ads,Performance_Search,226,135,148,72,6,453,16350
2024-07-15,Google Ads,Performance_Shopping,238,140,146,72,20,483,17500
2024-07-15,Google Ads,Remarketing_Display,185,77,130,48,7,455,17740
2024-07-15,Google Ads,Lead_Generation,368,219,237,106,25,740,26730
2024-07-15,Google Ads,Display_Generico,602,360,398,178,26,1207,43500
2024-07-15,Google Ads,Video_Awareness_Amplo,624,372,405,192,27,1254,45240
2024-07-15,Meta Ads,Performance_Search,632,375,396,199,37,1274,46050
2024-07-15,Meta Ads,Performance_Shopping,522,312,346,160,16,1047,37740
2024-07-15,Meta Ads,Remarketing_Display,152,62,91,53,8,377,14740
2024-07-15,Meta Ads,Lead_Generation,436,261,291,126,19,873,31470
2024-07-15,Meta Ads,Display_Generico,846,501,523,276,47,1708,61770
2024-07-15,Meta Ads,Video_Awareness_Amplo,550,329,361,155,34,1102,39730
2024-07-15,TikTok Ads,Performance_Search,600,358,390,189,21,1205,43460
2024-07-15,TikTok Ads,Performance_Shopping,558,331,350,181,27,1125,40670
2024-07-15,TikTok Ads,Remarketing_Display,371,154,247,114,10,913,35630
2024-07-15,TikTok Ads,Lead_Generation,459,274,298,140,21,921,33230
2024-07-15,TikTok Ads,Display_Generico,1416,843,906,444,66,2848,102810
2024-07-15,TikTok Ads,Video_Awareness_Amplo,1339,797,850,434,55,2694,97240
2024-07-16,Google Ads,Performance_Search,401,241,273,108,20,801,28820
2024-07-16,Google Ads,Performance_Shopping,327,197,226,86,15,652,23440
2024-07-16,Google Ads,Remarketing_Display,175,74,129,40,6,427,16630
2024-07-16,Google Ads,Lead_Generation,365,218,238,112,15,732,26410
2024-07-16,Google Ads,Display_Generico,338,199,202,121,15,685,24830
2024-07-16,Google Ads,Video_Awareness_Amplo,593,354,389,163,41,1190,42930
2024-07-16,Meta Ads,Performance_Search,537,320,346,165,26,1079,38950
2024-07-16,Meta Ads,Performance_Shopping,316,189,210,95,11,633,22830
2024-07-16,Meta Ads,Remarketing_Display,215,90,150,59,6,527,20550
2024-07-16,Meta Ads,Lead_Generation,617,369,409,177,31,1237,44580
2024-07-16,Meta Ads,Display_Generico,748,442,454,245,49,1513,54740
2024-07-16,Meta Ads,Video_Awareness_Amplo,915,547,601,274,40,1835,66140
2024-07-16,TikTok Ads,Performance_Search,617,368,402,192,23,1239,44710
2024-07-16,TikTok Ads,Performance_Shopping,858,509,539,277,42,1730,62530
2024-07-16,TikTok Ads,Remarketing_Display,251,105,175,66,10,616,24000
2024-07-16,TikTok Ads,Lead_Generation,508,305,341,146,21,1015,36550
2024-07-16,TikTok Ads,Display_Generico,942,559,589,291,62,1899,68630
2024-07-16,TikTok Ads,Video_Awareness_Amplo,809,482,517,249,43,1626,58690
2024-07-17,Google Ads,Performance_Search,210,124,130,68,12,425,15380
2024-07-17,Google Ads,Performance_Shopping,312,187,207,95,10,624,22490
2024-07-17,Google Ads,Remarketing_Display,143,59,91,47,5,353,13780
2024-07-17,Google Ads,Lead_Generation,474,285,320,132,22,946,34050
2024-07-17,Google Ads,Display_Generico,532,321,373,131,28,1059,38070
2024-07-17,Google Ads,Video_Awareness_Amplo,386,230,252,107,27,776,28000
2024-07-17,Meta Ads,Performance_Search,527,315,345,155,27,1057,38100
2024-07-17,Meta Ads,Performance_Shopping,398,237,259,122,17,800,28890
2024-07-17,Meta Ads,Remarketing_Display,195,79,117,69,9,485,18980
2024-07-17,Meta Ads,Lead_Generation,274,162,167,92,15,554,20040
2024-07-17,Meta Ads,Display_Generico,731,435,469,221,41,1471,53100
2024-07-17,Meta Ads,Video_Awareness_Amplo,779,462,484,259,36,1571,56790
2024-07-17,TikTok Ads,Performance_Search,476,286,320,135,21,951,34220
2024-07-17,TikTok Ads,Performance_Shopping,834,495,525,268,41,1681,60750
2024-07-17,TikTok Ads,Remarketing_Display,231,95,150,70,11,571,22300
2024-07-17,TikTok Ads,Lead_Generation,525,316,359,139,27,1047,37670
2024-07-17,TikTok Ads,Display_Generico,1105,660,723,329,53,2217,79950
2024-07-17,TikTok Ads,Video_Awareness_Amplo,955,568,605,301,49,1922,69410
2024-07-18,Google Ads,Performance_Search,258,152,156,93,9,523,18940
2024-07-18,Google Ads,Performance_Shopping,303,181,203,85,15,608,21920
2024-07-18,Google Ads,Remarketing_Display,128,52,77,46,5,318,12440
2024-07-18,Google Ads,Lead_Generation,184,109,119,55,10,371,13430
2024-07-18,Google Ads,Display_Generico,437,262,290,129,18,874,31490
2024-07-18,Google Ads,Video_Awareness_Amplo,553,331,369,155,29,1108,39920
2024-07-18,Meta Ads,Performance_Search,327,194,209,101,17,659,23830
2024-07-18,Meta Ads,Performance_Shopping,584,348,376,181,27,1174,42360
2024-07-18,Meta Ads,Remarketing_Display,134,55,87,42,5,331,12950
2024-07-18,Meta Ads,Lead_Generation,436,260,285,129,22,876,31600
2024-07-18,Meta Ads,Display_Generico,621,371,409,179,33,1246,44920
2024-07-18,Meta Ads,Video_Awareness_Amplo,780,465,502,238,40,1567,56550
2024-07-18,TikTok Ads,Performance_Search,405,242,269,114,22,812,29290
2024-07-18,TikTok Ads,Performance_Shopping,697,416,456,204,37,1399,50470
2024-07-18,TikTok Ads,Remarketing_Display,232,96,155,68,9,572,22320
2024-07-18,TikTok Ads,Lead_Generation,432,258,281,129,22,867,31260
2024-07-18,TikTok Ads,Display_Generico,1309,783,857,389,63,2624,94560
2024-07-18,TikTok Ads,Video_Awareness_Amplo,1032,620,696,291,45,2062,74200
2024-07-19,Google Ads,Performance_Search,461,276,307,138,16,923,33270
2024-07-19,Google Ads,Performance_Shopping,266,158,168,79,19,536,19360
2024-07-19,Google Ads,Remarketing_Display,86,36,61,21,4,211,8220
2024-07-19,Google Ads,Lead_Generation,307,181,189,104,14,622,22520
2024-07-19,Google Ads,Display_Generico,393,235,263,118,12,788,28400
2024-07-19,Google Ads,Video_Awareness_Amplo,631,378,418,172,41,1263,45510
2024-07-19,Meta Ads,Performance_Search,410,245,269,125,16,822,29650
2024-07-19,Meta Ads,Performance_Shopping,323,194,219,85,19,645,23230
2024-07-19,Meta Ads,Remarketing_Display,129,52,71,51,7,321,12590
2024-07-19,Meta Ads,Lead_Generation,352,207,211,125,16,714,25890
2024-07-19,Meta Ads,Display_Generico,493,293,315,154,24,993,35860
2024-07-19,Meta Ads,Video_Awareness_Amplo,981,586,643,290,48,1968,70970
2024-07-19,TikTok Ads,Performance_Search,692,413,447,211,34,1389,50110
2024-07-19,TikTok Ads,Performance_Shopping,815,490,550,229,36,1627,58550
2024-07-19,TikTok Ads,Remarketing_Display,254,106,172,68,14,624,24320
2024-07-19,TikTok Ads,Lead_Generation,441,262,281,142,18,888,32090
2024-07-19,TikTok Ads,Display_Generico,818,491,552,231,35,1635,58870
2024-07-19,TikTok Ads,Video_Awareness_Amplo,927,553,600,280,47,1862,67160
2024-07-20,Google Ads,Performance_Search,186,110,118,61,7,376,13600
2024-07-20,Google Ads,Performance_Shopping,305,180,187,99,19,617,22350
2024-07-20,Google Ads,Remarketing_Display,87,36,59,23,5,214,8370
2024-07-20,Google Ads,Lead_Generation,170,101,107,52,11,342,12370
2024-07-20,Google Ads,Display_Generico,390,232,247,116,27,785,28340
2024-07-20,Google Ads,Video_Awareness_Amplo,470,283,325,123,22,937,33710
2024-07-20,Meta Ads,Performance_Search,237,141,155,69,13,477,17220
2024-07-20,Meta Ads,Performance_Shopping,245,146,162,70,13,492,17770
2024-07-20,Meta Ads,Remarketing_Display,138,58,97,38,3,338,13160
2024-07-20,Meta Ads,Lead_Generation,198,118,129,62,7,398,14360
2024-07-20,Meta Ads,Display_Generico,564,337,372,166,26,1131,40790
2024-07-20,Meta Ads,Video_Awareness_Amplo,360,216,245,89,26,720,25920
2024-07-20,TikTok Ads,Performance_Search,380,227,250,118,12,762,27490
2024-07-20,TikTok Ads,Performance_Shopping,383,227,240,121,22,773,27940
2024-07-20,TikTok Ads,Remarketing_Display,240,100,162,69,9,590,23000
2024-07-20,TikTok Ads,Lead_Generation,390,236,275,100,15,775,27820
2024-07-20,TikTok Ads,Display_Generico,493,292,305,159,29,995,35990
2024-07-20,TikTok Ads,Video_Awareness_Amplo,435,261,291,123,21,870,31320
2024-07-21,Google Ads,Performance_Search,271,160,169,86,16,548,19850
2024-07-21,Google Ads,Performance_Shopping,214,129,147,60,7,426,15330
2024-07-21,Google Ads,Remarketing_Display,120,49,75,41,4,297,11630
2024-07-21,Google Ads,Lead_Generation,181,107,115,59,7,366,13240
2024-07-21,Google Ads,Display_Generico,405,241,258,128,19,815,29420
2024-07-21,Google Ads,Video_Awareness_Amplo,321,191,206,105,10,646,23320
2024-07-21,Meta Ads,Performance_Search,327,196,218,89,20,654,23570
2024-07-21,Meta Ads,Performance_Shopping,281,167,179,92,10,566,20440
2024-07-21,Meta Ads,Remarketing_Display,142,58,90,41,11,352,13760
2024-07-21,Meta Ads,Lead_Generation,155,91,96,48,11,315,11420
2024-07-21,Meta Ads,Display_Generico,340,202,215,107,18,685,24740
2024-07-21,Meta Ads,Video_Awareness_Amplo,396,239,275,102,19,788,28330
2024-07-21,TikTok Ads,Performance_Search,649,386,415,196,38,1306,47170
2024-07-21,TikTok Ads,Performance_Shopping,288,172,188,88,12,578,20840
2024-07-21,TikTok Ads,Remarketing_Display,235,97,151,71,13,580,22640
2024-07-21,TikTok Ads,Lead_Generation,395,236,261,110,24,792,28570
2024-07-21,TikTok Ads,Display_Generico,803,482,542,224,37,1605,57790
2024-07-21,TikTok Ads,Video_Awareness_Amplo,634,379,415,187,32,1271,45830
2024-07-22,Google Ads,Performance_Search,388,232,254,114,20,778,28040
2024-07-22,Google Ads,Performance_Shopping,228,137,157,65,6,455,16390
2024-07-22,Google Ads,Remarketing_Display,95,38,56,33,6,237,9310
2024-07-22,Google Ads,Lead_Generation,248,149,168,72,8,495,17830
2024-07-22,Google Ads,Display_Generico,528,315,346,155,27,1060,38250
2024-07-22,Google Ads,Video_Awareness_Amplo,653,389,421,196,36,1313,47380
